transaction_id,user_id,transaction_date,package,amount_usd,credits_purchased
632,13181,2026-08-15,Mini,4.99,50
633,12172,2026-03-04,Popular,24.99,300
634,10625,2026-07-25,Creator,49.99,700
635,6598,2026-01-20,Creator,49.99,700
636,11836,2026-01-17,Starter,9.99,110
637,7852,2026-05-15,Pro,99.99,1600
638,2532,2026-02-12,Popular,24.99,300
639,8831,2026-05-22,Pro,99.99,1600
640,13759,2026-07-26,Starter,9.99,110
641,14754,2026-04-02,Starter,9.99,110
642,4592,2026-05-08,Starter,9.99,110
643,2871,2026-01-07,Popular,24.99,300
644,11748,2026-02-21,Creator,49.99,700
645,4841,2026-04-30,Starter,9.99,110
646,6103,2026-01-04,Starter,9.99,110
647,93,2026-04-06,Pro,99.99,1600
648,1541,2026-07-12,Creator,49.99,700
649,4660,2026-07-27,Creator,49.99,700
650,960,2026-06-04,Popular,24.99,300
651,11464,2026-07-23,Starter,9.99,110
652,2813,2026-05-25,Pro,99.99,1600
653,12188,2026-06-20,Creator,49.99,700
654,783,2026-07-03,Creator,49.99,700
655,4932,2026-08-02,Starter,9.99,110
656,14855,2026-03-22,Starter,9.99,110
657,367,2026-03-22,Starter,9.99,110
658,1919,2026-07-06,Starter,9.99,110
659,3642,2026-04-03,Popular,24.99,300
660,14788,2026-08-18,Max,199.99,3500
661,12288,2026-08-22,Creator,49.99,700
662,9757,2026-04-10,Studio,499.99,10000
663,11905,2026-02-13,Creator,49.99,700
664,3344,2026-01-09,Mini,4.99,50
665,14271,2026-01-16,Mini,4.99,50
666,9017,2026-01-14,Mini,4.99,50
667,5502,2026-06-15,Starter,9.99,110
668,6301,2026-01-24,Popular,24.99,300
669,8118,2026-03-13,Max,199.99,3500
670,3640,2026-02-04,Popular,24.99,300
671,10369,2026-05-27,Creator,49.99,700
672,12106,2026-02-26,Starter,9.99,110
673,2137,2026-03-20,Popular,24.99,300
674,2252,2026-01-19,Creator,49.99,700
675,1402,2026-02-06,Creator,49.99,700
676,9497,2026-08-26,Creator,49.99,700
677,14108,2026-04-01,Starter,9.99,110
678,14877,2026-04-22,Creator,49.99,700
679,2589,2026-03-14,Max,199.99,3500
680,12331,2026-03-18,Mini,4.99,50
681,13675,2026-01-03,Starter,9.99,110
682,14094,2026-05-31,Popular,24.99,300
683,7572,2026-06-15,Pro,99.99,1600
684,2326,2026-03-06,Creator,49.99,700
685,6537,2026-03-20,Mini,4.99,50
686,1356,2026-08-25,Starter,9.99,110
687,1159,2026-05-11,Max,199.99,3500
688,10682,2026-08-15,Popular,24.99,300
689,9858,2026-02-07,Pro,99.99,1600
690,14972,2026-05-15,Creator,49.99,700
691,1773,2026-03-23,Popular,24.99,300
692,10293,2026-06-13,Popular,24.99,300
693,5728,2026-02-18,Starter,9.99,110
694,8813,2026-06-05,Starter,9.99,110
695,10142,2026-06-04,Starter,9.99,110
696,10690,2026-03-30,Pro,99.99,1600
697,3508,2026-04-22,Creator,49.99,700
698,1689,2026-07-17,Pro,99.99,1600
699,13787,2026-02-28,Popular,24.99,300
700,13294,2026-08-08,Mini,4.99,50
701,14448,2026-08-11,Mini,4.99,50
702,8496,2026-06-25,Creator,49.99,700
703,8033,2026-06-26,Pro,99.99,1600
704,8210,2026-01-30,Popular,24.99,300
705,3832,2026-08-17,Max,199.99,3500
706,2850,2026-04-30,Mini,4.99,50
707,6316,2026-05-13,Starter,9.99,110
708,7207,2026-05-07,Starter,9.99,110
709,2747,2026-02-19,Starter,9.99,110
710,10695,2026-08-27,Pro,99.99,1600
711,7024,2026-01-26,Starter,9.99,110
712,5563,2026-02-01,Popular,24.99,300
713,3468,2026-07-02,Starter,9.99,110
714,12999,2026-06-04,Studio,499.99,10000
715,5914,2026-08-25,Popular,24.99,300
716,9424,2026-05-14,Pro,99.99,1600
717,9848,2026-04-25,Pro,99.99,1600
718,9715,2026-01-21,Creator,49.99,700
719,10203,2026-05-30,Popular,24.99,300
720,4608,2026-06-23,Popular,24.99,300
721,1137,2026-07-10,Creator,49.99,700
722,3043,2026-04-13,Max,199.99,3500
723,2967,2026-03-22,Pro,99.99,1600
724,10239,2026-08-30,Pro,99.99,1600
725,3031,2026-01-13,Popular,24.99,300
726,12977,2026-08-15,Creator,49.99,700
727,4266,2026-07-06,Popular,24.99,300
728,6864,2026-06-21,Creator,49.99,700
729,5625,2026-01-09,Studio,499.99,10000
730,3570,2026-05-25,Starter,9.99,110
731,1576,2026-05-28,Creator,49.99,700
732,11905,2026-04-10,Max,199.99,3500
733,2683,2026-03-04,Pro,99.99,1600
734,7211,2026-01-13,Starter,9.99,110
735,3734,2026-05-12,Pro,99.99,1600
736,246,2026-08-13,Max,199.99,3500
737,9549,2026-05-07,Mini,4.99,50
738,9585,2026-06-21,Mini,4.99,50
739,2560,2026-01-29,Popular,24.99,300
740,2451,2026-08-31,Starter,9.99,110
741,11782,2026-07-12,Popular,24.99,300
742,11041,2026-03-11,Starter,9.99,110
743,11155,2026-03-29,Starter,9.99,110
744,1555,2026-05-28,Starter,9.99,110
745,12648,2026-07-02,Max,199.99,3500
746,14764,2026-02-03,Studio,499.99,10000
747,310,2026-03-21,Creator,49.99,700
748,10396,2026-05-27,Creator,49.99,700
749,3076,2026-02-25,Popular,24.99,300
750,14792,2026-08-20,Starter,9.99,110
751,1434,2026-06-06,Starter,9.99,110
752,13526,2026-01-11,Creator,49.99,700
753,14392,2026-05-02,Creator,49.99,700
754,11329,2026-08-18,Starter,9.99,110
755,11691,2026-06-28,Max,199.99,3500
756,1052,2026-04-21,Popular,24.99,300
757,11001,2026-02-07,Studio,499.99,10000
758,296,2026-03-29,Pro,99.99,1600
759,7694,2026-01-04,Max,199.99,3500
760,12273,2026-02-03,Mini,4.99,50
761,13921,2026-08-24,Creator,49.99,700
762,5839,2026-05-02,Mini,4.99,50
763,8269,2026-07-24,Starter,9.99,110
764,13411,2026-04-08,Mini,4.99,50
765,5435,2026-07-18,Starter,9.99,110
766,507,2026-08-13,Popular,24.99,300
767,13583,2026-06-03,Mini,4.99,50
768,7404,2026-05-19,Starter,9.99,110
769,1473,2026-02-08,Creator,49.99,700
770,4054,2026-03-05,Popular,24.99,300
771,1777,2026-04-21,Creator,49.99,700
772,11692,2026-03-06,Pro,99.99,1600
773,7557,2026-07-29,Max,199.99,3500
774,4474,2026-05-26,Studio,499.99,10000
775,10020,2026-01-07,Popular,24.99,300
776,8636,2026-06-10,Starter,9.99,110
777,11897,2026-08-12,Starter,9.99,110
778,8580,2026-02-20,Popular,24.99,300
779,10015,2026-03-10,Studio,499.99,10000
780,7068,2026-05-06,Pro,99.99,1600
781,11905,2026-03-29,Pro,99.99,1600
782,5230,2026-03-23,Mini,4.99,50
783,750,2026-08-23,Popular,24.99,300
784,7573,2026-06-08,Starter,9.99,110
785,2259,2026-07-11,Popular,24.99,300
786,10136,2026-01-10,Pro,99.99,1600
787,1857,2026-03-10,Popular,24.99,300
788,12134,2026-05-16,Popular,24.99,300
789,1052,2026-05-12,Pro,99.99,1600
790,11624,2026-08-10,Starter,9.99,110
791,5991,2026-03-29,Starter,9.99,110
792,8525,2026-06-11,Starter,9.99,110
793,13669,2026-05-16,Creator,49.99,700
794,9234,2026-03-16,Studio,499.99,10000
795,3823,2026-03-28,Popular,24.99,300
796,1406,2026-03-10,Starter,9.99,110
797,11661,2026-07-25,Popular,24.99,300
798,2329,2026-06-17,Starter,9.99,110
799,201,2026-03-15,Starter,9.99,110
800,5016,2026-04-27,Popular,24.99,300
801,8633,2026-05-21,Popular,24.99,300
802,8983,2026-07-23,Max,199.99,3500
803,3129,2026-03-10,Max,199.99,3500
804,12352,2026-06-16,Mini,4.99,50
805,12419,2026-07-26,Starter,9.99,110
806,8619,2026-04-14,Creator,49.99,700
807,1515,2026-03-18,Starter,9.99,110
808,8641,2026-02-02,Pro,99.99,1600
809,9195,2026-05-19,Creator,49.99,700
810,10830,2026-06-01,Creator,49.99,700
811,4339,2026-08-13,Creator,49.99,700
812,8300,2026-04-06,Popular,24.99,300
813,1874,2026-08-26,Creator,49.99,700
814,7290,2026-05-01,Starter,9.99,110
815,2341,2026-06-03,Pro,99.99,1600
816,3579,2026-05-22,Creator,49.99,700
817,9449,2026-05-11,Creator,49.99,700
818,5243,2026-04-03,Creator,49.99,700
819,5094,2026-01-05,Starter,9.99,110
820,1009,2026-03-17,Pro,99.99,1600
821,8721,2026-02-14,Creator,49.99,700
822,2147,2026-06-08,Studio,499.99,10000
823,6281,2026-08-09,Creator,49.99,700
824,9193,2026-07-26,Mini,4.99,50
825,10377,2026-01-16,Creator,49.99,700
826,14667,2026-02-26,Popular,24.99,300
827,4843,2026-06-27,Creator,49.99,700
828,4854,2026-06-05,Starter,9.99,110
829,4890,2026-03-07,Starter,9.99,110
830,14984,2026-05-03,Max,199.99,3500
831,14203,2026-03-23,Creator,49.99,700
832,9132,2026-02-28,Creator,49.99,700
833,6674,2026-08-01,Starter,9.99,110
834,11282,2026-04-14,Starter,9.99,110
835,134,2026-07-08,Creator,49.99,700
836,14418,2026-02-24,Creator,49.99,700
837,2852,2026-07-20,Creator,49.99,700
838,9089,2026-03-03,Popular,24.99,300
839,1075,2026-08-04,Starter,9.99,110
840,8505,2026-07-29,Max,199.99,3500
841,4233,2026-01-07,Popular,24.99,300
842,12957,2026-08-16,Starter,9.99,110
843,4938,2026-08-04,Popular,24.99,300
844,6493,2026-07-03,Starter,9.99,110
845,1692,2026-05-18,Starter,9.99,110
846,390,2026-01-18,Starter,9.99,110
847,7344,2026-02-16,Pro,99.99,1600
848,13905,2026-08-07,Popular,24.99,300
849,11513,2026-01-23,Starter,9.99,110
850,3727,2026-04-28,Mini,4.99,50
851,8526,2026-03-20,Pro,99.99,1600
852,6595,2026-04-16,Popular,24.99,300
853,1543,2026-08-22,Creator,49.99,700
854,14001,2026-03-21,Mini,4.99,50
855,12312,2026-02-01,Max,199.99,3500
856,3025,2026-03-09,Creator,49.99,700
857,1453,2026-02-16,Pro,99.99,1600
858,3092,2026-01-27,Creator,49.99,700
859,791,2026-05-02,Mini,4.99,50
860,12309,2026-01-24,Mini,4.99,50
861,3404,2026-07-03,Max,199.99,3500
862,1542,2026-08-13,Pro,99.99,1600
863,4709,2026-07-26,Studio,499.99,10000
864,14848,2026-04-02,Creator,49.99,700
865,4502,2026-08-01,Pro,99.99,1600
866,14272,2026-04-19,Popular,24.99,300
867,13361,2026-04-25,Studio,499.99,10000
868,3496,2026-05-02,Mini,4.99,50
869,5336,2026-06-22,Popular,24.99,300
870,533,2026-07-01,Max,199.99,3500
871,14755,2026-05-19,Starter,9.99,110
872,5564,2026-05-10,Mini,4.99,50
873,14218,2026-02-04,Starter,9.99,110
874,3798,2026-04-23,Mini,4.99,50
875,681,2026-02-18,Creator,49.99,700
876,608,2026-06-21,Creator,49.99,700
877,4692,2026-01-26,Creator,49.99,700
878,230,2026-06-18,Popular,24.99,300
879,2666,2026-04-03,Mini,4.99,50
880,7380,2026-03-04,Popular,24.99,300
881,4003,2026-04-30,Starter,9.99,110
882,4389,2026-08-19,Studio,499.99,10000
883,8221,2026-04-25,Starter,9.99,110
884,13555,2026-04-28,Creator,49.99,700
885,11617,2026-05-27,Creator,49.99,700
886,9065,2026-01-20,Starter,9.99,110
887,4073,2026-07-18,Starter,9.99,110
888,5206,2026-08-06,Popular,24.99,300
889,13784,2026-05-11,Starter,9.99,110
890,5434,2026-06-09,Mini,4.99,50
891,3395,2026-01-31,Starter,9.99,110
892,9629,2026-06-11,Creator,49.99,700
893,10052,2026-07-03,Starter,9.99,110
894,5089,2026-06-09,Popular,24.99,300
895,14988,2026-08-26,Creator,49.99,700
896,14703,2026-08-16,Popular,24.99,300
897,12029,2026-08-27,Starter,9.99,110
898,9439,2026-01-31,Creator,49.99,700
899,4930,2026-07-19,Creator,49.99,700
900,11956,2026-02-10,Studio,499.99,10000
901,5096,2026-02-14,Max,199.99,3500
902,10854,2026-01-15,Max,199.99,3500
903,10701,2026-02-17,Starter,9.99,110
904,3906,2026-02-19,Mini,4.99,50
905,2976,2026-04-07,Starter,9.99,110
906,13471,2026-05-08,Creator,49.99,700
907,5542,2026-08-19,Popular,24.99,300
908,8473,2026-03-06,Studio,499.99,10000
909,1488,2026-05-05,Pro,99.99,1600
910,10626,2026-03-28,Starter,9.99,110
911,8598,2026-08-30,Creator,49.99,700
912,10103,2026-05-15,Studio,499.99,10000
913,7436,2026-07-28,Creator,49.99,700
914,12933,2026-07-05,Max,199.99,3500
915,9343,2026-03-09,Starter,9.99,110
916,4143,2026-04-28,Starter,9.99,110
917,13744,2026-08-19,Max,199.99,3500
918,8602,2026-03-15,Pro,99.99,1600
919,7868,2026-05-23,Max,199.99,3500
920,13767,2026-05-04,Studio,499.99,10000
921,9232,2026-07-26,Starter,9.99,110
922,10230,2026-08-14,Studio,499.99,10000
923,13347,2026-08-13,Popular,24.99,300
924,5015,2026-02-20,Mini,4.99,50
925,11715,2026-04-07,Popular,24.99,300
926,1634,2026-04-08,Max,199.99,3500
927,11021,2026-01-20,Creator,49.99,700
928,5753,2026-02-26,Starter,9.99,110
929,4512,2026-06-24,Popular,24.99,300
930,11838,2026-08-14,Starter,9.99,110
931,832,2026-01-06,Starter,9.99,110
932,5328,2026-02-22,Creator,49.99,700
933,1638,2026-06-28,Starter,9.99,110
934,6883,2026-06-14,Starter,9.99,110
935,5808,2026-04-09,Pro,99.99,1600
936,12951,2026-05-08,Pro,99.99,1600
937,516,2026-06-14,Starter,9.99,110
938,2384,2026-06-18,Creator,49.99,700
939,718,2026-07-24,Studio,499.99,10000
940,8133,2026-07-05,Pro,99.99,1600
941,10057,2026-07-04,Starter,9.99,110
942,792,2026-06-06,Starter,9.99,110
943,1587,2026-04-05,Popular,24.99,300
944,11724,2026-07-21,Starter,9.99,110
945,12654,2026-02-08,Pro,99.99,1600
946,6128,2026-02-15,Starter,9.99,110
947,6140,2026-03-23,Creator,49.99,700
948,4849,2026-08-23,Creator,49.99,700
949,6900,2026-07-03,Starter,9.99,110
950,13098,2026-02-16,Pro,99.99,1600
951,4654,2026-07-11,Starter,9.99,110
952,8279,2026-02-26,Creator,49.99,700
953,13996,2026-02-25,Studio,499.99,10000
954,14224,2026-03-13,Starter,9.99,110
955,7522,2026-05-24,Pro,99.99,1600
956,14412,2026-08-01,Starter,9.99,110
957,6058,2026-02-26,Popular,24.99,300
958,10839,2026-07-21,Popular,24.99,300
959,12367,2026-07-01,Max,199.99,3500
960,5139,2026-08-30,Popular,24.99,300
961,4117,2026-01-28,Starter,9.99,110
962,11650,2026-06-10,Starter,9.99,110
963,3629,2026-01-25,Max,199.99,3500
964,12665,2026-01-30,Creator,49.99,700
965,1148,2026-01-20,Popular,24.99,300
966,14807,2026-05-18,Starter,9.99,110
967,12035,2026-07-04,Creator,49.99,700
968,10121,2026-05-25,Mini,4.99,50
969,6816,2026-07-03,Starter,9.99,110
970,25,2026-03-11,Creator,49.99,700
971,13609,2026-04-12,Popular,24.99,300
972,4845,2026-02-01,Pro,99.99,1600
973,14050,2026-08-24,Pro,99.99,1600
974,350,2026-01-16,Popular,24.99,300
975,9539,2026-01-18,Creator,49.99,700
976,5981,2026-07-26,Creator,49.99,700
977,8755,2026-05-07,Mini,4.99,50
978,1582,2026-08-07,Mini,4.99,50
979,14255,2026-06-19,Creator,49.99,700
980,710,2026-02-05,Starter,9.99,110
981,7317,2026-04-12,Mini,4.99,50
982,7186,2026-04-24,Studio,499.99,10000
983,14720,2026-07-03,Starter,9.99,110
984,8697,2026-01-19,Starter,9.99,110
985,13673,2026-04-05,Popular,24.99,300
986,7576,2026-02-16,Popular,24.99,300
987,2857,2026-04-02,Popular,24.99,300
988,4086,2026-08-31,Pro,99.99,1600
989,2581,2026-04-21,Mini,4.99,50
990,1043,2026-07-28,Starter,9.99,110
991,5228,2026-01-10,Studio,499.99,10000
992,10958,2026-06-24,Popular,24.99,300
993,5366,2026-08-15,Creator,49.99,700
994,9967,2026-01-05,Mini,4.99,50
995,2773,2026-04-26,Pro,99.99,1600
996,1511,2026-03-25,Popular,24.99,300
997,1158,2026-01-16,Starter,9.99,110
998,555,2026-06-12,Popular,24.99,300
999,5517,2026-01-30,Starter,9.99,110
1000,1278,2026-04-26,Starter,9.99,110
1001,7865,2026-07-11,Pro,99.99,1600
1002,7853,2026-03-13,Popular,24.99,300
1003,9791,2026-08-04,Starter,9.99,110
1004,10878,2026-04-24,Starter,9.99,110
1005,4562,2026-07-09,Mini,4.99,50
1006,10638,2026-08-26,Creator,49.99,700
1007,3696,2026-04-09,Starter,9.99,110
1008,10155,2026-01-23,Popular,24.99,300
1009,5291,2026-06-09,Max,199.99,3500
1010,9218,2026-01-26,Popular,24.99,300
1011,5889,2026-06-06,Popular,24.99,300
1012,6420,2026-04-26,Mini,4.99,50
1013,8242,2026-06-06,Mini,4.99,50
1014,8679,2026-04-14,Creator,49.99,700
1015,1788,2026-03-19,Starter,9.99,110
1016,8248,2026-08-06,Creator,49.99,700
1017,5702,2026-03-29,Max,199.99,3500
1018,5802,2026-06-27,Popular,24.99,300
1019,14099,2026-01-06,Starter,9.99,110
1020,3071,2026-08-30,Creator,49.99,700
1021,2817,2026-02-05,Max,199.99,3500
1022,11137,2026-01-01,Creator,49.99,700
1023,12493,2026-07-06,Creator,49.99,700
1024,14310,2026-01-20,Popular,24.99,300
1025,14767,2026-02-06,Popular,24.99,300
1026,3679,2026-06-09,Studio,499.99,10000
1027,11645,2026-02-10,Starter,9.99,110
1028,13882,2026-03-14,Popular,24.99,300
1029,8530,2026-02-13,Starter,9.99,110
1030,3367,2026-02-24,Pro,99.99,1600
1031,8835,2026-01-30,Studio,499.99,10000
1032,8605,2026-06-19,Mini,4.99,50
1033,916,2026-01-02,Starter,9.99,110
1034,5134,2026-03-11,Creator,49.99,700
1035,13271,2026-04-25,Popular,24.99,300
1036,6474,2026-05-08,Starter,9.99,110
1037,1084,2026-06-05,Popular,24.99,300
1038,12621,2026-07-13,Mini,4.99,50
1039,5985,2026-02-05,Popular,24.99,300
1040,14930,2026-01-26,Creator,49.99,700
1041,3582,2026-02-27,Mini,4.99,50
1042,6293,2026-01-16,Starter,9.99,110
1043,13559,2026-05-22,Starter,9.99,110
1044,8351,2026-05-05,Pro,99.99,1600
1045,6144,2026-03-03,Studio,499.99,10000
1046,6745,2026-04-04,Starter,9.99,110
1047,1469,2026-05-30,Popular,24.99,300
1048,13834,2026-01-03,Starter,9.99,110
1049,2137,2026-03-16,Pro,99.99,1600
1050,10230,2026-05-11,Popular,24.99,300
1051,10026,2026-08-20,Starter,9.99,110
1052,6137,2026-08-17,Mini,4.99,50
1053,6661,2026-03-23,Mini,4.99,50
1054,12134,2026-02-06,Pro,99.99,1600
1055,10085,2026-01-29,Mini,4.99,50
1056,10865,2026-01-12,Max,199.99,3500
1057,6484,2026-03-16,Max,199.99,3500
1058,672,2026-06-13,Creator,49.99,700
1059,10412,2026-06-06,Creator,49.99,700
1060,10962,2026-08-20,Creator,49.99,700
1061,1993,2026-08-12,Mini,4.99,50
1062,13930,2026-08-10,Starter,9.99,110
1063,116,2026-01-12,Max,199.99,3500
1064,857,2026-02-25,Pro,99.99,1600
1065,5218,2026-08-11,Max,199.99,3500
1066,5431,2026-07-20,Popular,24.99,300
1067,10783,2026-08-25,Pro,99.99,1600
1068,5507,2026-05-17,Popular,24.99,300
1069,1641,2026-04-04,Starter,9.99,110
1070,4550,2026-04-16,Pro,99.99,1600
1071,14779,2026-08-17,Popular,24.99,300
1072,12144,2026-08-13,Pro,99.99,1600
1073,11612,2026-06-24,Mini,4.99,50
1074,11752,2026-08-19,Max,199.99,3500
1075,9282,2026-07-05,Mini,4.99,50
1076,12865,2026-02-26,Max,199.99,3500
1077,2753,2026-08-24,Popular,24.99,300
1078,3340,2026-01-11,Studio,499.99,10000
1079,8328,2026-01-15,Studio,499.99,10000
1080,9281,2026-01-30,Mini,4.99,50
1081,5508,2026-04-25,Popular,24.99,300
1082,7560,2026-06-21,Pro,99.99,1600
1083,4115,2026-01-13,Max,199.99,3500
1084,7961,2026-06-19,Starter,9.99,110
1085,9001,2026-07-15,Starter,9.99,110
1086,514,2026-05-27,Max,199.99,3500
1087,13565,2026-01-08,Starter,9.99,110
1088,8008,2026-06-03,Creator,49.99,700
1089,2683,2026-04-21,Pro,99.99,1600
1090,6861,2026-03-09,Popular,24.99,300
1091,13824,2026-07-18,Mini,4.99,50
1092,13016,2026-03-20,Popular,24.99,300
1093,2001,2026-07-09,Popular,24.99,300
1094,467,2026-02-24,Mini,4.99,50
1095,12446,2026-06-23,Creator,49.99,700
1096,2219,2026-05-29,Creator,49.99,700
1097,9533,2026-07-11,Creator,49.99,700
1098,4641,2026-02-28,Starter,9.99,110
1099,12032,2026-03-21,Popular,24.99,300
1100,4147,2026-05-21,Max,199.99,3500
1101,11724,2026-02-02,Mini,4.99,50
1102,13740,2026-08-06,Starter,9.99,110
1103,8341,2026-07-30,Creator,49.99,700
1104,2578,2026-05-25,Mini,4.99,50
1105,6692,2026-02-08,Creator,49.99,700
1106,5826,2026-07-17,Pro,99.99,1600
1107,2227,2026-04-01,Popular,24.99,300
1108,5611,2026-05-23,Creator,49.99,700
1109,5436,2026-02-09,Creator,49.99,700
1110,1586,2026-06-23,Creator,49.99,700
1111,1311,2026-01-04,Pro,99.99,1600
1112,1767,2026-08-07,Starter,9.99,110
1113,1477,2026-02-06,Creator,49.99,700
1114,3626,2026-05-09,Mini,4.99,50
1115,5019,2026-04-07,Creator,49.99,700
1116,3324,2026-01-20,Starter,9.99,110
1117,1841,2026-02-01,Pro,99.99,1600
1118,4389,2026-06-23,Pro,99.99,1600
1119,7461,2026-04-29,Popular,24.99,300
1120,2814,2026-08-10,Starter,9.99,110
1121,5930,2026-06-13,Starter,9.99,110
1122,9380,2026-06-04,Max,199.99,3500
1123,1484,2026-08-24,Popular,24.99,300
1124,13765,2026-03-16,Starter,9.99,110
1125,4190,2026-08-31,Mini,4.99,50
1126,2606,2026-01-08,Starter,9.99,110
1127,12545,2026-08-07,Starter,9.99,110
1128,3188,2026-04-26,Max,199.99,3500
1129,2654,2026-05-17,Pro,99.99,1600
1130,9130,2026-08-31,Creator,49.99,700
1131,11419,2026-03-30,Popular,24.99,300
1132,118,2026-05-20,Studio,499.99,10000
1133,6087,2026-06-06,Mini,4.99,50
1134,13405,2026-05-02,Studio,499.99,10000
1135,8402,2026-02-23,Creator,49.99,700
1136,14841,2026-04-02,Starter,9.99,110
1137,10817,2026-07-17,Creator,49.99,700
1138,6211,2026-05-15,Starter,9.99,110
1139,12336,2026-05-19,Creator,49.99,700
1140,4941,2026-02-10,Creator,49.99,700
1141,10868,2026-05-25,Popular,24.99,300
1142,14367,2026-05-18,Popular,24.99,300
1143,10487,2026-07-19,Starter,9.99,110
1144,2303,2026-02-04,Popular,24.99,300
1145,10591,2026-01-11,Starter,9.99,110
1146,11655,2026-03-15,Popular,24.99,300
1147,12579,2026-03-26,Pro,99.99,1600
1148,5504,2026-04-21,Creator,49.99,700
1149,12271,2026-05-29,Pro,99.99,1600
1150,10643,2026-08-17,Mini,4.99,50
1151,10939,2026-02-10,Starter,9.99,110
1152,5834,2026-05-27,Creator,49.99,700
1153,2825,2026-07-21,Popular,24.99,300
1154,6316,2026-08-13,Pro,99.99,1600
1155,10907,2026-05-27,Pro,99.99,1600
1156,6126,2026-01-26,Studio,499.99,10000
1157,8659,2026-03-06,Starter,9.99,110
1158,10062,2026-04-18,Creator,49.99,700
1159,908,2026-08-06,Studio,499.99,10000
1160,14080,2026-01-27,Studio,499.99,10000
1161,7861,2026-05-11,Popular,24.99,300
1162,10519,2026-01-02,Popular,24.99,300
1163,8030,2026-05-24,Popular,24.99,300
1164,6891,2026-07-11,Starter,9.99,110
1165,1223,2026-07-03,Mini,4.99,50
1166,4264,2026-05-26,Pro,99.99,1600
1167,1683,2026-08-08,Starter,9.99,110
1168,10970,2026-04-23,Mini,4.99,50
1169,7731,2026-03-24,Starter,9.99,110
1170,9489,2026-07-03,Max,199.99,3500
1171,8529,2026-05-31,Popular,24.99,300
1172,13831,2026-04-03,Starter,9.99,110
1173,6158,2026-06-01,Creator,49.99,700
1174,9903,2026-03-21,Pro,99.99,1600
1175,6444,2026-08-18,Creator,49.99,700
1176,9750,2026-04-29,Starter,9.99,110
1177,5187,2026-01-27,Creator,49.99,700
1178,6485,2026-05-11,Mini,4.99,50
1179,7605,2026-01-22,Max,199.99,3500
1180,12645,2026-03-04,Popular,24.99,300
1181,9361,2026-02-19,Mini,4.99,50
1182,11914,2026-03-31,Popular,24.99,300
1183,13063,2026-07-28,Popular,24.99,300
1184,5938,2026-01-24,Popular,24.99,300
1185,9827,2026-04-24,Studio,499.99,10000
1186,3706,2026-03-07,Starter,9.99,110
1187,8864,2026-06-26,Starter,9.99,110
1188,5303,2026-07-25,Popular,24.99,300
1189,8441,2026-05-21,Creator,49.99,700
1190,1841,2026-06-28,Creator,49.99,700
1191,11294,2026-05-03,Popular,24.99,300
1192,7382,2026-05-20,Creator,49.99,700
1193,4247,2026-05-01,Popular,24.99,300
1194,11264,2026-07-31,Starter,9.99,110
1195,5042,2026-03-10,Max,199.99,3500
1196,759,2026-08-11,Starter,9.99,110
1197,12980,2026-08-29,Creator,49.99,700
1198,10990,2026-07-12,Max,199.99,3500
1199,486,2026-08-24,Starter,9.99,110
1200,1726,2026-01-12,Popular,24.99,300
1201,2241,2026-03-06,Popular,24.99,300
1202,3608,2026-06-01,Max,199.99,3500
1203,4511,2026-07-05,Creator,49.99,700
1204,11520,2026-07-30,Creator,49.99,700
1205,4982,2026-05-22,Pro,99.99,1600
1206,4323,2026-08-01,Popular,24.99,300
1207,13889,2026-08-13,Starter,9.99,110
1208,4164,2026-01-03,Mini,4.99,50
1209,1603,2026-04-30,Starter,9.99,110
