reward_id,creator_id,content_id,reward_date,reward_type,credits_earned
627,2646,24748,2026-03-29,Recreate,30
628,8322,28363,2026-01-14,Recreate,10
629,520,16110,2026-06-10,Recreate,5
630,6681,30431,2026-07-30,Engagement Bonus,20
631,4401,45338,2026-08-19,Recreate,5
632,2018,50288,2026-05-03,Engagement Bonus,5
633,6066,55427,2026-02-21,Engagement Bonus,10
634,2552,16284,2026-03-30,Remix,20
635,1924,4295,2026-07-18,Recreate,5
636,668,58710,2026-01-14,Engagement Bonus,5
637,7085,11562,2026-02-17,Remix,10
638,4782,39336,2026-02-18,Remix,50
639,2038,20755,2026-05-29,Recreate,10
640,5629,55342,2026-01-26,Remix,5
641,2875,33741,2026-01-01,Remix,50
642,1619,42867,2026-05-04,Recreate,30
643,3140,39240,2026-04-17,Recreate,5
644,6691,19560,2026-08-02,Recreate,50
645,5962,16434,2026-04-16,Remix,20
646,7636,44127,2026-07-07,Remix,50
647,4685,7891,2026-02-21,Recreate,10
648,5790,16071,2026-01-18,Recreate,30
649,509,55078,2026-03-21,Recreate,30
650,7201,13219,2026-07-04,Engagement Bonus,20
651,98,23144,2026-02-28,Remix,20
652,4442,19825,2026-02-14,Remix,20
653,1177,48321,2026-03-14,Recreate,10
654,7604,46975,2026-07-14,Recreate,30
655,8350,22956,2026-06-13,Recreate,10
656,5060,42349,2026-02-24,Recreate,50
657,8998,29517,2026-08-08,Recreate,20
658,2062,8524,2026-02-14,Engagement Bonus,100
659,172,36936,2026-05-29,Engagement Bonus,30
660,2690,52937,2026-06-26,Recreate,10
661,6717,49348,2026-04-02,Recreate,20
662,1223,49198,2026-04-12,Remix,50
663,3918,39416,2026-03-24,Recreate,10
664,5672,56478,2026-02-18,Remix,10
665,9640,19399,2026-08-12,Remix,20
666,95,58067,2026-01-22,Remix,5
667,3852,24963,2026-06-14,Engagement Bonus,20
668,1185,7668,2026-05-23,Remix,30
669,4285,49713,2026-06-18,Recreate,100
670,7032,44964,2026-03-20,Remix,20
671,7808,10075,2026-02-25,Recreate,10
672,4481,7462,2026-01-31,Remix,100
673,3631,16048,2026-02-24,Remix,50
674,5523,8006,2026-02-24,Recreate,10
675,2264,27428,2026-04-16,Recreate,30
676,1552,3149,2026-05-29,Engagement Bonus,10
677,9992,17070,2026-08-28,Recreate,100
678,2760,5117,2026-07-20,Recreate,30
679,2370,19837,2026-02-06,Recreate,5
680,2999,31308,2026-05-11,Engagement Bonus,50
681,5036,19315,2026-04-29,Recreate,30
682,9559,9319,2026-06-25,Recreate,10
683,9461,2358,2026-03-21,Recreate,100
684,4100,14259,2026-04-13,Recreate,5
685,316,58585,2026-08-24,Remix,10
686,3463,51012,2026-05-22,Recreate,5
687,3916,31425,2026-07-27,Recreate,10
688,7638,44222,2026-03-16,Recreate,30
689,1655,6357,2026-02-02,Remix,5
690,2224,33940,2026-03-24,Remix,10
691,7370,6525,2026-04-24,Recreate,5
692,3042,16690,2026-02-18,Recreate,20
693,8158,48603,2026-07-18,Recreate,10
694,8536,52883,2026-05-25,Recreate,20
695,4934,51177,2026-06-12,Engagement Bonus,10
696,408,1030,2026-06-12,Recreate,5
697,6213,47938,2026-02-24,Remix,10
698,7505,22657,2026-07-09,Remix,100
699,9456,170,2026-08-29,Remix,100
700,9897,28747,2026-05-09,Recreate,30
701,5845,23186,2026-02-27,Recreate,50
702,8065,42134,2026-07-05,Engagement Bonus,50
703,1186,54836,2026-05-12,Engagement Bonus,5
704,3112,54555,2026-02-24,Engagement Bonus,5
705,5277,12586,2026-03-28,Recreate,10
706,7913,15294,2026-03-28,Remix,50
707,2412,8916,2026-01-17,Recreate,20
708,4580,28487,2026-05-11,Remix,10
709,5977,6275,2026-06-14,Recreate,10
710,7539,1288,2026-08-23,Engagement Bonus,10
711,2632,34322,2026-08-12,Recreate,20
712,646,13082,2026-06-07,Recreate,5
713,8799,6882,2026-03-18,Recreate,20
714,522,28864,2026-04-17,Remix,5
715,6023,40959,2026-07-08,Recreate,30
716,1879,33661,2026-04-29,Recreate,10
717,1294,687,2026-01-21,Recreate,30
718,8016,50926,2026-01-08,Recreate,100
719,2543,24646,2026-07-09,Engagement Bonus,10
720,303,8500,2026-06-13,Recreate,20
721,7146,9826,2026-06-08,Recreate,50
722,3117,48994,2026-03-21,Recreate,100
723,7901,22297,2026-06-19,Engagement Bonus,10
724,4192,11396,2026-07-12,Recreate,5
725,5098,56281,2026-08-31,Remix,100
726,9328,53198,2026-04-03,Recreate,10
727,416,17459,2026-02-26,Recreate,30
728,6895,36699,2026-07-01,Recreate,5
729,810,33480,2026-05-16,Engagement Bonus,30
730,4113,45587,2026-06-17,Remix,10
731,5189,5246,2026-01-21,Recreate,30
732,5517,4857,2026-02-26,Recreate,5
733,4467,51912,2026-06-11,Recreate,30
734,5832,53425,2026-05-06,Engagement Bonus,50
735,295,55307,2026-02-03,Remix,100
736,190,42839,2026-04-13,Recreate,20
737,4641,28977,2026-08-04,Engagement Bonus,20
738,1915,35816,2026-08-05,Engagement Bonus,5
739,5546,23635,2026-01-10,Recreate,20
740,520,25769,2026-07-15,Remix,20
741,3317,50824,2026-04-12,Recreate,20
742,7045,29308,2026-04-02,Remix,5
743,8864,59528,2026-03-04,Recreate,20
744,9325,41452,2026-06-23,Engagement Bonus,100
745,7999,20296,2026-05-07,Recreate,5
746,4079,53426,2026-05-31,Recreate,5
747,7780,28724,2026-06-27,Remix,10
748,9023,2956,2026-03-22,Remix,20
749,4173,57707,2026-07-28,Recreate,5
750,2791,55905,2026-04-21,Recreate,20
751,3539,28925,2026-01-24,Recreate,20
752,6182,44179,2026-08-30,Engagement Bonus,30
753,5363,391,2026-01-10,Recreate,5
754,5435,38459,2026-02-18,Engagement Bonus,20
755,7115,27271,2026-04-28,Recreate,100
756,8056,23513,2026-06-06,Remix,100
757,2342,3802,2026-07-06,Remix,30
758,68,41316,2026-07-20,Recreate,50
759,4856,57516,2026-02-21,Remix,50
760,5577,35906,2026-02-18,Recreate,5
761,1040,45432,2026-07-04,Recreate,20
762,7152,54124,2026-06-20,Recreate,10
763,821,4959,2026-08-22,Recreate,5
764,5880,29785,2026-04-11,Engagement Bonus,30
765,9555,669,2026-02-21,Recreate,30
766,6377,28381,2026-04-25,Recreate,30
767,1884,59777,2026-05-10,Recreate,20
768,3083,8409,2026-02-11,Remix,5
769,2887,27229,2026-02-28,Engagement Bonus,5
770,1811,33708,2026-06-07,Recreate,10
771,4794,24210,2026-01-04,Recreate,5
772,1466,44712,2026-07-02,Remix,20
773,8720,3906,2026-08-10,Recreate,50
774,8770,32622,2026-06-09,Remix,100
775,3930,31735,2026-06-05,Remix,30
776,509,55078,2026-03-12,Recreate,5
777,9426,41917,2026-03-16,Recreate,20
778,3130,11986,2026-05-07,Recreate,100
779,6380,19644,2026-02-12,Recreate,10
780,363,24264,2026-07-07,Remix,5
781,8352,53269,2026-03-15,Recreate,5
782,8276,13928,2026-02-04,Recreate,20
783,1302,58469,2026-03-18,Recreate,100
784,9610,96,2026-04-02,Engagement Bonus,100
785,8899,51595,2026-03-15,Recreate,10
786,6070,37346,2026-02-08,Recreate,10
787,6969,56802,2026-02-01,Recreate,50
788,4562,35591,2026-07-22,Remix,10
789,5431,48901,2026-08-29,Remix,10
790,236,3581,2026-02-19,Recreate,10
791,6374,3159,2026-07-06,Recreate,30
792,6564,24771,2026-04-26,Recreate,30
793,8850,42078,2026-01-10,Remix,10
794,3432,15646,2026-04-14,Recreate,10
795,4810,36669,2026-03-23,Recreate,10
796,7027,45028,2026-06-25,Remix,10
797,8974,36624,2026-03-30,Recreate,5
798,535,24031,2026-01-07,Recreate,100
799,2720,34964,2026-04-03,Engagement Bonus,5
800,863,39331,2026-08-06,Recreate,20
801,9784,26803,2026-03-08,Remix,10
802,4489,45051,2026-01-26,Engagement Bonus,5
803,4001,7004,2026-07-16,Recreate,50
804,7103,6294,2026-08-01,Recreate,5
805,3689,18369,2026-07-14,Recreate,100
806,3860,58234,2026-03-22,Recreate,5
807,1296,15758,2026-01-31,Recreate,10
808,9705,36267,2026-01-06,Remix,30
809,665,24145,2026-06-21,Recreate,20
810,1959,43487,2026-04-23,Recreate,5
811,2595,34060,2026-07-24,Recreate,50
812,7056,26353,2026-03-24,Engagement Bonus,50
813,9503,15689,2026-01-26,Recreate,50
814,6829,51855,2026-07-05,Engagement Bonus,20
815,4055,37927,2026-06-12,Recreate,20
816,2099,33627,2026-04-06,Recreate,10
817,6472,53488,2026-03-31,Remix,30
818,7940,6701,2026-03-02,Remix,5
819,9546,16509,2026-07-17,Recreate,100
820,7406,26787,2026-01-28,Remix,50
821,1830,1197,2026-08-07,Remix,5
822,5583,48032,2026-08-04,Remix,20
823,2940,53079,2026-02-06,Recreate,20
824,8585,8774,2026-07-28,Recreate,10
825,6676,56110,2026-07-06,Recreate,100
826,962,34086,2026-04-15,Recreate,20
827,9042,7333,2026-01-10,Recreate,5
828,3864,48541,2026-02-12,Recreate,10
829,3585,46478,2026-08-21,Recreate,10
830,8466,8406,2026-07-05,Remix,50
831,6336,6806,2026-02-21,Remix,20
832,9289,59701,2026-01-22,Recreate,20
833,7380,33114,2026-03-21,Recreate,10
834,5641,45411,2026-03-07,Recreate,10
835,4389,28882,2026-02-28,Remix,10
836,9888,3156,2026-02-04,Recreate,5
837,1668,17869,2026-05-15,Recreate,30
838,4878,43703,2026-02-04,Recreate,20
839,5273,49850,2026-04-13,Recreate,20
840,9211,13641,2026-04-27,Recreate,50
841,2836,20682,2026-03-01,Recreate,100
842,2943,7321,2026-01-16,Remix,10
843,7191,16900,2026-04-05,Recreate,100
844,2340,23728,2026-04-22,Recreate,5
845,2188,19380,2026-06-16,Recreate,20
846,4607,41525,2026-05-18,Recreate,5
847,8534,18413,2026-05-21,Remix,20
848,6729,58097,2026-03-12,Engagement Bonus,10
849,6524,23584,2026-03-19,Remix,30
850,4453,47254,2026-02-23,Recreate,20
851,1989,10046,2026-02-28,Remix,50
852,4556,33955,2026-05-17,Remix,5
853,5111,40142,2026-02-18,Recreate,5
854,2412,8916,2026-06-01,Remix,50
855,5281,33017,2026-07-03,Recreate,50
856,9732,23781,2026-01-10,Recreate,5
857,1193,15491,2026-08-06,Engagement Bonus,30
858,330,10782,2026-01-15,Recreate,50
859,5434,18412,2026-01-31,Remix,100
860,1658,50897,2026-03-15,Remix,5
861,2716,19289,2026-08-17,Recreate,20
862,4845,46907,2026-03-07,Recreate,30
863,7891,50137,2026-02-20,Remix,20
864,7584,16108,2026-03-21,Remix,20
865,2857,28480,2026-01-27,Recreate,5
866,4444,10803,2026-02-05,Engagement Bonus,50
867,3447,24440,2026-03-05,Remix,20
868,2046,29688,2026-05-12,Recreate,20
869,5998,38118,2026-05-18,Engagement Bonus,50
870,1118,20525,2026-04-24,Recreate,5
871,7778,49973,2026-03-23,Remix,30
872,5431,52194,2026-08-16,Recreate,5
873,2052,2986,2026-05-02,Recreate,5
874,6597,19931,2026-04-21,Recreate,5
875,3261,45026,2026-04-25,Remix,50
876,2244,6965,2026-08-12,Engagement Bonus,20
877,2959,9960,2026-08-11,Recreate,20
878,4254,39496,2026-05-20,Recreate,20
879,757,44444,2026-03-08,Engagement Bonus,10
880,2848,40343,2026-05-22,Remix,50
881,5374,39933,2026-04-16,Recreate,100
882,4217,54873,2026-08-25,Engagement Bonus,30
883,5283,29091,2026-07-22,Recreate,10
884,4268,43728,2026-06-08,Engagement Bonus,30
885,5161,4691,2026-04-06,Remix,10
886,3355,13844,2026-02-27,Remix,20
887,70,23032,2026-02-03,Remix,10
888,4850,51458,2026-06-30,Recreate,50
889,5338,52575,2026-04-06,Engagement Bonus,20
890,7975,52298,2026-05-01,Remix,20
891,6969,57369,2026-02-01,Recreate,20
892,8182,7147,2026-03-16,Engagement Bonus,5
893,9480,34138,2026-02-22,Recreate,5
894,6157,56799,2026-03-11,Recreate,10
895,1337,38739,2026-08-01,Recreate,20
896,1241,35095,2026-08-30,Recreate,100
897,7725,24752,2026-01-14,Recreate,10
898,7693,59525,2026-02-20,Recreate,10
899,8329,40832,2026-04-03,Recreate,10
900,3439,35200,2026-07-02,Recreate,20
901,3806,17720,2026-08-21,Recreate,20
902,9770,47723,2026-05-10,Remix,5
903,103,13811,2026-03-21,Remix,30
904,1328,52279,2026-07-15,Engagement Bonus,10
905,9210,52642,2026-03-08,Engagement Bonus,30
906,4578,27212,2026-05-24,Remix,20
907,2145,12491,2026-07-30,Engagement Bonus,10
908,1098,400,2026-03-28,Recreate,10
909,6083,23351,2026-06-12,Remix,20
910,5087,46266,2026-03-01,Recreate,30
911,2089,3246,2026-07-16,Remix,50
912,2510,15212,2026-04-26,Recreate,10
913,5033,2440,2026-01-27,Recreate,100
914,6246,24393,2026-03-26,Remix,5
915,5155,42523,2026-05-23,Recreate,20
916,4794,47361,2026-01-21,Engagement Bonus,5
917,1812,4116,2026-02-07,Engagement Bonus,20
918,854,20841,2026-01-07,Recreate,100
919,9140,52335,2026-03-09,Engagement Bonus,20
920,8768,5249,2026-08-24,Recreate,5
921,8193,18623,2026-08-14,Recreate,50
922,7335,59192,2026-08-02,Remix,5
923,1122,1606,2026-05-30,Recreate,5
924,266,39681,2026-06-25,Remix,30
925,4703,3398,2026-05-21,Recreate,100
926,5431,13258,2026-01-19,Remix,5
927,514,40467,2026-06-17,Engagement Bonus,5
928,3020,39313,2026-07-01,Recreate,30
929,3440,23919,2026-06-10,Recreate,30
930,8310,51440,2026-05-20,Recreate,30
931,9264,26502,2026-08-20,Remix,20
932,9490,40787,2026-08-27,Engagement Bonus,10
933,5870,28462,2026-02-25,Recreate,30
934,4665,17424,2026-02-13,Remix,10
935,2837,13522,2026-04-15,Recreate,10
936,9367,35069,2026-01-17,Remix,10
937,816,30292,2026-07-07,Recreate,20
938,7531,30920,2026-06-07,Engagement Bonus,10
939,6777,58690,2026-02-14,Recreate,20
940,5020,13941,2026-04-29,Recreate,10
941,4660,23283,2026-08-16,Remix,5
942,2747,23287,2026-07-03,Recreate,20
943,9977,48254,2026-04-03,Recreate,10
944,7780,28724,2026-07-04,Recreate,20
945,8617,35019,2026-01-11,Recreate,10
946,5712,45261,2026-03-03,Engagement Bonus,20
947,7972,49915,2026-05-05,Recreate,10
948,5063,55414,2026-07-10,Recreate,30
949,9606,32429,2026-04-28,Recreate,20
950,7805,11095,2026-05-05,Engagement Bonus,20
951,6807,684,2026-04-12,Remix,100
952,1905,17263,2026-01-09,Recreate,50
953,5338,36607,2026-04-12,Recreate,5
954,9863,55745,2026-06-09,Engagement Bonus,10
955,7465,58108,2026-01-24,Recreate,5
956,9102,33586,2026-03-20,Recreate,5
957,5147,28214,2026-08-06,Engagement Bonus,20
958,2029,47965,2026-02-25,Remix,10
959,8245,39084,2026-05-05,Recreate,20
960,5341,4225,2026-02-25,Recreate,5
961,1301,31449,2026-04-10,Remix,10
962,8819,37284,2026-03-18,Recreate,10
963,5205,18515,2026-03-14,Recreate,5
964,1976,56986,2026-07-21,Remix,30
965,7064,5962,2026-04-12,Remix,30
966,5328,17527,2026-02-15,Recreate,5
967,9312,43559,2026-03-09,Recreate,50
968,695,46007,2026-03-15,Recreate,50
969,3706,29748,2026-04-21,Recreate,10
970,7901,10152,2026-07-21,Recreate,5
971,5114,56688,2026-07-07,Recreate,10
972,1748,17331,2026-05-07,Engagement Bonus,20
973,5180,55517,2026-07-22,Recreate,10
974,1290,49735,2026-01-30,Remix,20
975,5294,11414,2026-06-29,Engagement Bonus,5
976,1472,16616,2026-06-23,Recreate,30
977,5386,14037,2026-07-24,Recreate,20
978,753,59603,2026-03-15,Engagement Bonus,10
979,814,54394,2026-04-23,Engagement Bonus,10
980,4769,37312,2026-02-16,Recreate,5
981,8413,50767,2026-04-19,Recreate,10
982,3891,39276,2026-01-27,Engagement Bonus,50
983,4992,51088,2026-03-06,Recreate,100
984,6858,21461,2026-06-14,Recreate,30
985,6192,58989,2026-01-18,Recreate,10
986,2749,46676,2026-03-14,Engagement Bonus,100
987,804,10940,2026-05-10,Engagement Bonus,20
988,6081,45650,2026-04-23,Recreate,20
989,2840,4263,2026-02-14,Recreate,10
990,2922,22445,2026-02-18,Recreate,100
991,7591,9,2026-08-03,Recreate,20
992,9573,30369,2026-04-29,Remix,100
993,8810,36808,2026-03-29,Remix,5
994,3267,1135,2026-01-13,Recreate,30
995,7393,49372,2026-06-03,Recreate,30
996,1735,44070,2026-01-26,Recreate,20
997,7030,46883,2026-01-12,Recreate,20
998,9601,51653,2026-06-25,Remix,5
999,8813,48449,2026-03-03,Recreate,10
1000,4343,32095,2026-01-26,Recreate,5
1001,660,55787,2026-08-12,Remix,50
1002,8895,30384,2026-04-22,Recreate,30
1003,2774,59964,2026-06-29,Recreate,5
1004,2322,59354,2026-08-14,Recreate,10
1005,4242,31833,2026-07-23,Recreate,50
1006,9911,9116,2026-01-07,Engagement Bonus,30
1007,4559,58489,2026-05-13,Remix,30
1008,9503,11977,2026-04-17,Recreate,10
1009,3914,19158,2026-06-30,Remix,30
1010,9577,34392,2026-06-21,Remix,5
1011,4202,33677,2026-03-06,Recreate,10
1012,5894,14821,2026-05-09,Remix,30
1013,6954,47676,2026-01-29,Remix,10
1014,6736,773,2026-05-23,Remix,20
1015,4549,48378,2026-05-12,Recreate,5
1016,43,4819,2026-05-28,Recreate,5
1017,7318,34886,2026-05-23,Recreate,100
1018,4139,52038,2026-06-06,Recreate,5
1019,4790,28910,2026-08-08,Recreate,10
1020,5971,2603,2026-07-27,Recreate,10
1021,9311,27909,2026-01-28,Remix,5
1022,7254,14668,2026-04-09,Engagement Bonus,30
1023,4938,57419,2026-03-23,Engagement Bonus,100
1024,6241,39856,2026-02-10,Recreate,100
1025,3236,8736,2026-05-12,Recreate,20
1026,2685,21768,2026-07-14,Recreate,50
1027,793,51490,2026-02-25,Recreate,30
1028,791,36163,2026-06-21,Engagement Bonus,5
1029,6070,37346,2026-02-07,Recreate,30
1030,5155,46014,2026-07-19,Remix,5
1031,8011,31588,2026-04-07,Recreate,5
1032,9965,20807,2026-05-19,Recreate,50
1033,6342,25328,2026-02-22,Remix,5
1034,6363,8777,2026-04-21,Recreate,5
1035,20,39694,2026-06-18,Remix,5
1036,3671,36613,2026-06-27,Engagement Bonus,5
1037,1985,23702,2026-08-07,Remix,30
1038,248,6927,2026-08-08,Remix,20
1039,225,42682,2026-05-07,Recreate,10
1040,1776,2473,2026-08-15,Recreate,30
1041,7383,57897,2026-04-01,Engagement Bonus,10
1042,6565,42789,2026-05-15,Remix,30
1043,8913,6549,2026-01-08,Remix,5
1044,4114,19138,2026-08-14,Recreate,10
1045,2701,48837,2026-04-27,Remix,20
1046,4090,18759,2026-03-02,Remix,20
1047,9128,47829,2026-08-13,Remix,50
1048,4226,21623,2026-04-18,Recreate,30
1049,9820,4534,2026-01-19,Recreate,5
1050,3432,32596,2026-04-30,Remix,20
1051,2228,14411,2026-07-29,Remix,100
1052,5320,16856,2026-08-28,Remix,5
1053,466,39774,2026-04-21,Engagement Bonus,5
1054,8509,57701,2026-05-16,Remix,10
1055,3171,31192,2026-04-24,Remix,10
1056,400,50617,2026-05-22,Recreate,30
1057,5169,26015,2026-06-20,Recreate,10
1058,1128,21510,2026-04-24,Recreate,10
1059,6557,48605,2026-03-06,Recreate,30
1060,590,14756,2026-07-16,Recreate,10
1061,3776,19612,2026-04-12,Recreate,50
1062,8598,18435,2026-05-24,Remix,30
1063,3531,17465,2026-05-29,Remix,100
1064,8943,8373,2026-01-28,Recreate,100
1065,3219,33543,2026-04-17,Recreate,100
1066,2954,34356,2026-01-26,Recreate,20
1067,5237,29031,2026-03-15,Recreate,5
1068,4284,50664,2026-06-01,Engagement Bonus,5
1069,4553,25850,2026-08-14,Remix,30
1070,6783,42697,2026-04-06,Recreate,50
1071,4050,59262,2026-03-24,Remix,10
1072,7992,54397,2026-07-22,Recreate,5
1073,2689,28340,2026-01-27,Recreate,30
1074,6345,53399,2026-01-01,Remix,30
1075,71,53317,2026-06-22,Recreate,30
1076,3175,25359,2026-05-10,Engagement Bonus,5
1077,1787,35506,2026-03-13,Engagement Bonus,20
1078,8927,35080,2026-06-23,Recreate,50
1079,3232,21212,2026-05-13,Remix,20
1080,7820,53926,2026-08-17,Recreate,30
1081,4963,35404,2026-04-17,Remix,10
1082,9190,25287,2026-01-19,Engagement Bonus,10
1083,506,49954,2026-08-04,Recreate,10
1084,6709,32177,2026-08-03,Engagement Bonus,30
1085,3322,40539,2026-02-13,Recreate,20
1086,8436,38192,2026-05-09,Recreate,20
1087,8711,51077,2026-05-17,Recreate,20
1088,4275,55563,2026-02-03,Engagement Bonus,20
1089,9754,9711,2026-05-07,Recreate,5
1090,9398,27832,2026-08-28,Recreate,50
1091,9329,54412,2026-04-26,Recreate,50
1092,6256,24300,2026-02-14,Engagement Bonus,10
1093,600,56073,2026-07-05,Recreate,30
1094,680,42219,2026-05-29,Recreate,30
1095,8018,1403,2026-01-15,Remix,20
1096,6118,29139,2026-02-25,Engagement Bonus,20
1097,8217,22322,2026-04-25,Recreate,30
1098,2009,49306,2026-04-23,Remix,10
1099,4116,42690,2026-06-26,Recreate,30
1100,4621,49645,2026-05-25,Engagement Bonus,5
1101,2690,56435,2026-05-27,Remix,20
1102,1988,49682,2026-03-22,Recreate,10
1103,3724,58233,2026-05-29,Remix,100
1104,4633,45769,2026-04-02,Remix,10
1105,3154,48329,2026-02-11,Engagement Bonus,50
1106,3326,35366,2026-03-24,Recreate,30
1107,4615,16498,2026-07-14,Recreate,10
1108,7778,25810,2026-01-16,Engagement Bonus,10
1109,6839,24985,2026-06-15,Engagement Bonus,20
1110,200,55763,2026-03-19,Remix,100
1111,7287,18900,2026-02-15,Recreate,30
1112,683,38123,2026-06-04,Remix,30
1113,8264,54483,2026-05-19,Remix,5
1114,2898,40513,2026-06-25,Engagement Bonus,30
1115,8575,3215,2026-04-16,Recreate,5
1116,3744,22723,2026-03-19,Recreate,10
1117,8715,12903,2026-04-16,Recreate,5
1118,7256,3987,2026-07-18,Engagement Bonus,50
1119,5759,23253,2026-03-02,Remix,20
1120,7570,29010,2026-02-13,Recreate,5
1121,5866,49903,2026-01-16,Engagement Bonus,5
1122,4219,10194,2026-05-27,Remix,100
1123,7816,38849,2026-05-01,Recreate,20
1124,7509,44453,2026-03-02,Recreate,50
1125,1562,7001,2026-08-01,Remix,30
1126,76,24072,2026-08-08,Recreate,10
1127,3034,17750,2026-07-29,Recreate,10
1128,1301,56978,2026-07-09,Recreate,30
1129,7428,23694,2026-06-03,Recreate,20
1130,5051,47308,2026-03-02,Remix,50
1131,1165,18276,2026-04-14,Remix,10
1132,594,25836,2026-02-22,Recreate,5
1133,5767,19552,2026-08-18,Remix,50
1134,3647,19404,2026-08-10,Recreate,30
1135,1039,56369,2026-04-10,Recreate,30
1136,8503,42005,2026-05-09,Remix,10
1137,452,11461,2026-08-28,Engagement Bonus,30
1138,1097,42616,2026-01-02,Recreate,30
1139,5402,16890,2026-02-07,Recreate,5
1140,5408,11088,2026-05-08,Remix,5
1141,6930,37462,2026-05-20,Recreate,5
1142,4913,4991,2026-07-04,Engagement Bonus,20
1143,4232,7283,2026-07-20,Recreate,30
1144,8775,20430,2026-01-23,Engagement Bonus,10
1145,2590,2521,2026-07-20,Engagement Bonus,5
1146,3906,10010,2026-07-12,Recreate,10
1147,3122,26970,2026-07-17,Recreate,5
1148,410,25773,2026-01-02,Recreate,50
1149,3841,55203,2026-01-19,Recreate,30
1150,7937,41595,2026-08-02,Recreate,30
1151,6044,44762,2026-02-11,Engagement Bonus,10
1152,6293,7938,2026-08-03,Remix,10
1153,8553,5480,2026-05-12,Recreate,5
1154,1286,47851,2026-01-18,Remix,50
1155,892,44860,2026-05-15,Remix,50
1156,7445,33353,2026-07-15,Remix,5
1157,7706,33525,2026-04-18,Engagement Bonus,10
1158,9969,2222,2026-06-25,Engagement Bonus,5
1159,9337,30916,2026-02-08,Recreate,5
1160,1405,48487,2026-07-30,Recreate,30
1161,9820,17311,2026-03-19,Recreate,10
1162,1977,21521,2026-07-02,Recreate,20
1163,8808,21915,2026-02-03,Recreate,5
1164,7735,4647,2026-06-09,Recreate,30
1165,3328,14596,2026-03-15,Engagement Bonus,10
1166,3229,24275,2026-05-17,Recreate,10
1167,4093,31193,2026-07-02,Remix,20
1168,5362,42248,2026-04-18,Recreate,5
1169,5316,50944,2026-08-18,Recreate,20
1170,3574,51648,2026-05-06,Recreate,10
1171,7099,58821,2026-07-09,Recreate,30
1172,8180,14721,2026-04-13,Recreate,100
1173,6363,16940,2026-02-14,Recreate,10
1174,6317,33683,2026-07-06,Engagement Bonus,10
1175,9342,19956,2026-08-26,Recreate,100
1176,3583,9199,2026-03-09,Remix,20
1177,6093,31920,2026-05-30,Engagement Bonus,50
1178,8877,25295,2026-04-15,Recreate,5
1179,7486,46458,2026-02-07,Remix,10
1180,9932,32166,2026-03-21,Recreate,30
1181,1641,16811,2026-05-04,Recreate,30
