user_id,signup_date,acquisition_source,country,user_type,signup_month
528,2026-02-18,Instagram,Nigeria,Viewer,2026-02
529,2026-06-29,X,Canada,Creator,2026-06
530,2026-06-19,Instagram,India,Creator,2026-06
531,2026-03-11,TikTok,United Kingdom,Creator,2026-03
532,2026-01-15,Paid Social,Other,Creator,2026-01
533,2026-02-23,X,India,Viewer,2026-02
534,2026-08-23,TikTok,Canada,Creator,2026-08
535,2026-07-07,YouTube,United States,Creator,2026-07
536,2026-04-11,Referral,Germany,Viewer,2026-04
537,2026-08-13,Paid Social,United Kingdom,Creator,2026-08
538,2026-01-08,Instagram,Other,Creator,2026-01
539,2026-02-22,Organic,United Kingdom,Creator,2026-02
540,2026-03-01,Instagram,United States,Viewer,2026-03
541,2026-08-24,Instagram,India,Creator,2026-08
542,2026-04-18,Paid Social,Canada,Creator,2026-04
543,2026-01-05,TikTok,United States,Viewer,2026-01
544,2026-04-13,Paid Social,United Kingdom,Creator,2026-04
545,2026-07-15,Instagram,India,Creator,2026-07
546,2026-01-06,Paid Social,Other,Creator,2026-01
547,2026-04-19,Organic,United States,Viewer,2026-04
548,2026-08-12,Paid Social,Other,Viewer,2026-08
549,2026-04-26,Paid Social,United Kingdom,Creator,2026-04
550,2026-04-04,Paid Social,India,Creator,2026-04
551,2026-02-16,Organic,Nigeria,Creator,2026-02
552,2026-04-09,Organic,Other,Creator,2026-04
553,2026-02-24,YouTube,Canada,Viewer,2026-02
554,2026-06-17,Organic,United States,Creator,2026-06
555,2026-02-21,Organic,Other,Creator,2026-02
556,2026-05-24,Organic,India,Creator,2026-05
557,2026-01-13,Instagram,United States,Creator,2026-01
558,2026-04-24,Instagram,Canada,Creator,2026-04
559,2026-05-04,Organic,India,Viewer,2026-05
560,2026-04-16,Organic,Nigeria,Creator,2026-04
561,2026-06-07,Instagram,Canada,Creator,2026-06
562,2026-05-27,X,United Kingdom,Creator,2026-05
563,2026-05-25,Organic,India,Creator,2026-05
564,2026-04-30,TikTok,United Kingdom,Viewer,2026-04
565,2026-03-04,Paid Social,Nigeria,Creator,2026-03
566,2026-01-19,Paid Social,Nigeria,Creator,2026-01
567,2026-04-02,Paid Social,Germany,Creator,2026-04
568,2026-02-27,Paid Social,India,Viewer,2026-02
569,2026-07-02,TikTok,Canada,Viewer,2026-07
570,2026-03-31,YouTube,Canada,Creator,2026-03
571,2026-08-17,TikTok,Canada,Viewer,2026-08
572,2026-08-06,YouTube,Nigeria,Creator,2026-08
573,2026-04-27,TikTok,United States,Viewer,2026-04
574,2026-03-03,X,United States,Viewer,2026-03
575,2026-01-23,Instagram,Canada,Creator,2026-01
576,2026-05-07,Organic,Nigeria,Viewer,2026-05
577,2026-05-17,Referral,United States,Creator,2026-05
578,2026-05-20,Organic,United Kingdom,Creator,2026-05
579,2026-05-09,TikTok,Germany,Creator,2026-05
580,2026-02-27,Organic,India,Viewer,2026-02
581,2026-05-02,TikTok,Other,Creator,2026-05
582,2026-01-01,Organic,India,Creator,2026-01
583,2026-02-03,Paid Social,Nigeria,Viewer,2026-02
584,2026-04-06,TikTok,Nigeria,Creator,2026-04
585,2026-05-06,Instagram,India,Creator,2026-05
586,2026-04-28,TikTok,Other,Creator,2026-04
587,2026-02-17,X,United States,Creator,2026-02
588,2026-03-30,Referral,India,Viewer,2026-03
589,2026-08-20,YouTube,United Kingdom,Viewer,2026-08
590,2026-04-27,Referral,United Kingdom,Creator,2026-04
591,2026-05-09,Paid Social,Other,Viewer,2026-05
592,2026-01-16,Referral,United States,Creator,2026-01
593,2026-07-08,YouTube,India,Creator,2026-07
594,2026-08-19,Organic,India,Creator,2026-08
595,2026-07-11,YouTube,Canada,Viewer,2026-07
596,2026-07-10,Instagram,United Kingdom,Creator,2026-07
597,2026-03-10,YouTube,Other,Creator,2026-03
598,2026-01-22,Referral,United Kingdom,Viewer,2026-01
599,2026-04-03,Referral,Other,Creator,2026-04
600,2026-07-14,Referral,Other,Viewer,2026-07
601,2026-03-17,Organic,United States,Viewer,2026-03
602,2026-06-03,Organic,India,Creator,2026-06
603,2026-05-24,Organic,India,Viewer,2026-05
604,2026-06-28,Paid Social,United States,Viewer,2026-06
605,2026-08-17,Referral,Nigeria,Creator,2026-08
606,2026-03-27,YouTube,India,Viewer,2026-03
607,2026-07-04,YouTube,United States,Creator,2026-07
608,2026-01-29,YouTube,United States,Creator,2026-01
609,2026-07-25,Paid Social,India,Viewer,2026-07
610,2026-08-08,Referral,United States,Viewer,2026-08
611,2026-03-10,X,India,Creator,2026-03
612,2026-02-16,YouTube,United States,Creator,2026-02
613,2026-04-04,Organic,India,Viewer,2026-04
614,2026-07-09,YouTube,Germany,Creator,2026-07
615,2026-07-16,TikTok,India,Creator,2026-07
616,2026-07-23,Organic,Other,Creator,2026-07
617,2026-05-24,Referral,Nigeria,Creator,2026-05
618,2026-08-06,Instagram,United States,Creator,2026-08
619,2026-08-06,Paid Social,Nigeria,Creator,2026-08
620,2026-06-25,TikTok,United States,Creator,2026-06
621,2026-03-26,Instagram,India,Creator,2026-03
622,2026-02-08,Instagram,Canada,Creator,2026-02
623,2026-04-10,Organic,Other,Creator,2026-04
624,2026-02-02,TikTok,Other,Creator,2026-02
625,2026-08-10,TikTok,United Kingdom,Viewer,2026-08
626,2026-04-11,Organic,United States,Creator,2026-04
627,2026-01-23,TikTok,United States,Creator,2026-01
628,2026-01-10,Organic,United Kingdom,Creator,2026-01
629,2026-03-10,Referral,Germany,Creator,2026-03
630,2026-04-10,Organic,United States,Viewer,2026-04
631,2026-02-03,X,Other,Creator,2026-02
632,2026-06-29,Referral,United States,Creator,2026-06
633,2026-08-11,Instagram,Nigeria,Creator,2026-08
634,2026-05-18,Paid Social,Other,Creator,2026-05
635,2026-05-27,YouTube,Other,Creator,2026-05
636,2026-07-05,Referral,United Kingdom,Viewer,2026-07
637,2026-04-06,Organic,United States,Creator,2026-04
638,2026-01-01,Referral,India,Creator,2026-01
639,2026-03-10,Referral,India,Creator,2026-03
640,2026-01-04,TikTok,United Kingdom,Creator,2026-01
641,2026-01-16,Organic,Nigeria,Viewer,2026-01
642,2026-01-24,TikTok,Nigeria,Creator,2026-01
643,2026-03-21,Referral,United States,Creator,2026-03
644,2026-01-02,TikTok,Nigeria,Creator,2026-01
645,2026-08-08,Referral,Nigeria,Viewer,2026-08
646,2026-05-08,Organic,Other,Viewer,2026-05
647,2026-06-09,Referral,India,Creator,2026-06
648,2026-08-07,Organic,Germany,Creator,2026-08
649,2026-03-25,Organic,United States,Viewer,2026-03
650,2026-06-01,X,Canada,Creator,2026-06
651,2026-05-20,Organic,Other,Viewer,2026-05
652,2026-06-27,Organic,United States,Creator,2026-06
653,2026-06-12,Organic,India,Creator,2026-06
654,2026-05-04,Instagram,India,Viewer,2026-05
655,2026-02-02,Paid Social,India,Viewer,2026-02
656,2026-06-10,Referral,Canada,Creator,2026-06
657,2026-07-08,Instagram,India,Viewer,2026-07
658,2026-06-28,Organic,India,Viewer,2026-06
659,2026-06-20,Instagram,United Kingdom,Creator,2026-06
660,2026-04-11,YouTube,Nigeria,Creator,2026-04
661,2026-01-12,TikTok,United States,Creator,2026-01
662,2026-03-08,Organic,Nigeria,Viewer,2026-03
663,2026-03-06,Organic,Canada,Creator,2026-03
664,2026-06-10,Referral,India,Creator,2026-06
665,2026-06-17,TikTok,Nigeria,Creator,2026-06
666,2026-03-15,Referral,Germany,Creator,2026-03
667,2026-02-12,TikTok,United States,Creator,2026-02
668,2026-02-13,Organic,Canada,Creator,2026-02
669,2026-01-29,Instagram,Germany,Viewer,2026-01
670,2026-05-21,Instagram,Germany,Creator,2026-05
671,2026-01-12,Organic,United Kingdom,Creator,2026-01
672,2026-04-05,Organic,United Kingdom,Creator,2026-04
673,2026-02-15,Organic,Canada,Creator,2026-02
674,2026-05-10,Organic,Canada,Creator,2026-05
675,2026-02-04,TikTok,United States,Creator,2026-02
676,2026-08-03,Paid Social,India,Creator,2026-08
677,2026-03-22,Instagram,United States,Creator,2026-03
678,2026-03-31,X,India,Creator,2026-03
679,2026-01-08,TikTok,United States,Creator,2026-01
680,2026-04-03,TikTok,Nigeria,Viewer,2026-04
681,2026-06-03,Organic,Other,Creator,2026-06
682,2026-07-21,Instagram,Other,Viewer,2026-07
683,2026-03-31,Instagram,Canada,Viewer,2026-03
684,2026-06-11,Organic,Other,Creator,2026-06
685,2026-04-25,Referral,Other,Viewer,2026-04
686,2026-04-15,Instagram,Other,Creator,2026-04
687,2026-05-15,TikTok,India,Creator,2026-05
688,2026-07-15,Organic,United States,Viewer,2026-07
689,2026-02-27,X,Nigeria,Creator,2026-02
690,2026-04-24,Referral,India,Creator,2026-04
691,2026-03-16,TikTok,Germany,Viewer,2026-03
692,2026-06-06,Organic,India,Creator,2026-06
693,2026-04-30,Instagram,United States,Creator,2026-04
694,2026-06-13,Organic,India,Creator,2026-06
695,2026-08-05,YouTube,Nigeria,Creator,2026-08
696,2026-01-21,X,Nigeria,Creator,2026-01
697,2026-06-13,Organic,Canada,Viewer,2026-06
698,2026-05-18,Organic,United States,Viewer,2026-05
699,2026-04-11,X,Nigeria,Creator,2026-04
700,2026-07-20,TikTok,Canada,Creator,2026-07
701,2026-06-01,Organic,Canada,Viewer,2026-06
702,2026-07-11,Referral,United States,Creator,2026-07
703,2026-08-15,TikTok,India,Creator,2026-08
704,2026-06-26,Instagram,India,Creator,2026-06
705,2026-04-09,Organic,Canada,Creator,2026-04
706,2026-02-05,X,United States,Creator,2026-02
707,2026-07-29,TikTok,India,Creator,2026-07
708,2026-08-19,Paid Social,India,Creator,2026-08
709,2026-04-06,YouTube,Canada,Creator,2026-04
710,2026-06-01,Organic,Nigeria,Creator,2026-06
711,2026-05-31,TikTok,Nigeria,Creator,2026-05
712,2026-07-09,TikTok,United Kingdom,Creator,2026-07
713,2026-08-12,Instagram,India,Creator,2026-08
714,2026-02-06,Referral,United States,Viewer,2026-02
715,2026-01-12,X,United States,Creator,2026-01
716,2026-04-23,Organic,United States,Creator,2026-04
717,2026-07-02,YouTube,Other,Creator,2026-07
718,2026-01-13,Organic,Nigeria,Creator,2026-01
719,2026-01-23,Referral,Canada,Creator,2026-01
720,2026-08-05,YouTube,India,Creator,2026-08
721,2026-04-09,TikTok,India,Viewer,2026-04
722,2026-04-15,TikTok,India,Creator,2026-04
723,2026-01-30,Referral,United Kingdom,Viewer,2026-01
724,2026-01-17,Referral,United States,Creator,2026-01
725,2026-04-23,TikTok,United States,Viewer,2026-04
726,2026-03-03,TikTok,United Kingdom,Creator,2026-03
727,2026-03-25,X,Other,Viewer,2026-03
728,2026-04-22,Organic,India,Creator,2026-04
729,2026-08-05,Organic,India,Creator,2026-08
730,2026-03-27,Organic,India,Viewer,2026-03
731,2026-05-21,Organic,Canada,Creator,2026-05
732,2026-07-06,Instagram,India,Viewer,2026-07
733,2026-01-19,Paid Social,Nigeria,Creator,2026-01
734,2026-06-26,YouTube,Nigeria,Creator,2026-06
735,2026-04-10,Organic,United States,Creator,2026-04
736,2026-05-20,Instagram,India,Creator,2026-05
737,2026-07-08,Instagram,United States,Creator,2026-07
738,2026-08-21,Organic,India,Creator,2026-08
739,2026-05-27,Paid Social,India,Viewer,2026-05
740,2026-03-17,Instagram,Nigeria,Creator,2026-03
741,2026-01-09,Paid Social,United Kingdom,Viewer,2026-01
742,2026-07-18,TikTok,India,Creator,2026-07
743,2026-01-28,X,Nigeria,Creator,2026-01
744,2026-07-25,Organic,India,Creator,2026-07
745,2026-08-11,Instagram,United Kingdom,Viewer,2026-08
746,2026-05-08,Organic,Germany,Creator,2026-05
747,2026-02-21,Referral,Germany,Creator,2026-02
748,2026-03-24,Referral,United States,Creator,2026-03
749,2026-04-21,Referral,Nigeria,Viewer,2026-04
750,2026-05-24,YouTube,Canada,Creator,2026-05
751,2026-04-27,Referral,India,Creator,2026-04
752,2026-03-10,Organic,United Kingdom,Creator,2026-03
753,2026-04-09,Instagram,Germany,Creator,2026-04
754,2026-05-20,YouTube,United States,Creator,2026-05
755,2026-01-25,YouTube,United States,Creator,2026-01
756,2026-06-29,YouTube,United Kingdom,Creator,2026-06
757,2026-05-03,Organic,India,Viewer,2026-05
758,2026-08-01,Organic,United States,Viewer,2026-08
759,2026-08-16,Paid Social,United States,Creator,2026-08
760,2026-02-22,X,India,Creator,2026-02
761,2026-05-31,Organic,India,Creator,2026-05
762,2026-05-24,Referral,United States,Viewer,2026-05
763,2026-02-26,Paid Social,India,Creator,2026-02
764,2026-02-08,Organic,United Kingdom,Viewer,2026-02
765,2026-04-19,Referral,United States,Creator,2026-04
766,2026-06-30,Paid Social,India,Creator,2026-06
767,2026-02-11,Paid Social,India,Creator,2026-02
768,2026-07-05,Paid Social,India,Viewer,2026-07
769,2026-06-16,Instagram,United States,Viewer,2026-06
770,2026-05-22,TikTok,India,Viewer,2026-05
771,2026-08-11,Organic,United Kingdom,Viewer,2026-08
772,2026-05-02,Organic,United States,Creator,2026-05
773,2026-05-13,TikTok,United States,Creator,2026-05
774,2026-06-12,TikTok,Canada,Creator,2026-06
775,2026-08-03,Organic,Nigeria,Viewer,2026-08
776,2026-08-09,TikTok,Nigeria,Creator,2026-08
777,2026-08-23,Organic,Germany,Creator,2026-08
778,2026-03-16,Referral,India,Creator,2026-03
779,2026-05-26,TikTok,Other,Viewer,2026-05
780,2026-03-17,X,Other,Viewer,2026-03
781,2026-01-09,Instagram,United States,Creator,2026-01
782,2026-03-15,Organic,Other,Viewer,2026-03
783,2026-07-05,Paid Social,Canada,Creator,2026-07
784,2026-08-24,Instagram,Other,Creator,2026-08
785,2026-05-25,TikTok,United Kingdom,Viewer,2026-05
786,2026-08-18,Organic,United Kingdom,Creator,2026-08
787,2026-01-07,TikTok,India,Creator,2026-01
788,2026-06-23,Organic,United States,Creator,2026-06
789,2026-05-21,TikTok,India,Creator,2026-05
790,2026-06-17,Instagram,United States,Creator,2026-06
791,2026-06-19,Referral,Other,Creator,2026-06
792,2026-05-17,YouTube,India,Viewer,2026-05
793,2026-06-27,Organic,Canada,Viewer,2026-06
794,2026-01-27,Organic,India,Creator,2026-01
795,2026-05-02,TikTok,India,Creator,2026-05
796,2026-07-13,Organic,Nigeria,Viewer,2026-07
797,2026-01-05,Organic,India,Creator,2026-01
798,2026-01-29,Referral,Other,Creator,2026-01
799,2026-06-14,Organic,India,Creator,2026-06
800,2026-06-15,Referral,India,Viewer,2026-06
801,2026-03-24,Organic,India,Creator,2026-03
802,2026-05-16,Paid Social,United States,Viewer,2026-05
803,2026-04-19,X,India,Creator,2026-04
804,2026-03-06,Referral,Nigeria,Creator,2026-03
805,2026-03-27,Organic,Nigeria,Creator,2026-03
806,2026-05-25,Referral,India,Creator,2026-05
807,2026-03-12,Referral,India,Creator,2026-03
808,2026-08-05,YouTube,Germany,Creator,2026-08
809,2026-02-14,Instagram,United States,Creator,2026-02
810,2026-05-12,YouTube,United States,Viewer,2026-05
811,2026-02-05,Organic,United Kingdom,Creator,2026-02
812,2026-03-11,X,United Kingdom,Creator,2026-03
813,2026-06-08,Referral,Canada,Creator,2026-06
814,2026-01-19,TikTok,Germany,Creator,2026-01
815,2026-07-08,Organic,India,Viewer,2026-07
816,2026-04-18,TikTok,India,Creator,2026-04
817,2026-07-01,YouTube,United States,Creator,2026-07
818,2026-06-16,Organic,Germany,Viewer,2026-06
819,2026-04-01,Organic,India,Creator,2026-04
820,2026-07-21,Organic,Nigeria,Creator,2026-07
821,2026-03-31,Referral,United Kingdom,Viewer,2026-03
822,2026-01-19,Organic,Nigeria,Creator,2026-01
823,2026-02-08,YouTube,India,Creator,2026-02
824,2026-05-06,TikTok,United States,Creator,2026-05
825,2026-07-14,Referral,India,Creator,2026-07
826,2026-06-22,Paid Social,United States,Viewer,2026-06
827,2026-05-21,Organic,India,Viewer,2026-05
828,2026-08-08,TikTok,Canada,Viewer,2026-08
829,2026-05-06,Referral,Other,Creator,2026-05
830,2026-02-27,Organic,United Kingdom,Viewer,2026-02
831,2026-05-28,Organic,United Kingdom,Creator,2026-05
832,2026-08-08,Referral,United States,Creator,2026-08
833,2026-07-19,Paid Social,India,Viewer,2026-07
834,2026-03-02,X,India,Creator,2026-03
835,2026-05-07,Organic,United States,Creator,2026-05
836,2026-04-15,TikTok,Canada,Creator,2026-04
837,2026-06-16,Organic,Other,Viewer,2026-06
838,2026-01-01,Referral,United States,Creator,2026-01
839,2026-05-11,Referral,United States,Creator,2026-05
840,2026-07-24,Referral,United States,Viewer,2026-07
841,2026-04-02,Organic,United States,Creator,2026-04
842,2026-07-09,X,United Kingdom,Creator,2026-07
843,2026-07-10,Organic,Canada,Viewer,2026-07
844,2026-04-23,TikTok,Canada,Creator,2026-04
845,2026-06-02,Referral,United Kingdom,Creator,2026-06
846,2026-02-25,Organic,United States,Creator,2026-02
847,2026-06-10,YouTube,Other,Creator,2026-06
848,2026-06-15,YouTube,United Kingdom,Viewer,2026-06
849,2026-04-27,Paid Social,United States,Creator,2026-04
850,2026-05-14,Referral,United States,Viewer,2026-05
851,2026-02-27,Referral,Germany,Creator,2026-02
852,2026-02-13,Instagram,United States,Creator,2026-02
853,2026-06-22,Organic,Nigeria,Creator,2026-06
854,2026-06-09,TikTok,United States,Creator,2026-06
855,2026-06-22,Instagram,Germany,Creator,2026-06
856,2026-03-02,YouTube,Nigeria,Creator,2026-03
857,2026-02-16,X,Nigeria,Viewer,2026-02
858,2026-05-29,TikTok,Other,Creator,2026-05
859,2026-03-21,Organic,Other,Creator,2026-03
860,2026-04-28,Organic,Germany,Creator,2026-04
861,2026-08-01,YouTube,India,Creator,2026-08
862,2026-07-22,YouTube,United States,Creator,2026-07
863,2026-08-17,YouTube,United States,Creator,2026-08
864,2026-06-13,TikTok,India,Creator,2026-06
865,2026-08-15,Organic,Other,Viewer,2026-08
866,2026-05-27,Referral,Other,Viewer,2026-05
867,2026-01-20,Referral,United States,Creator,2026-01
868,2026-07-04,Instagram,India,Creator,2026-07
869,2026-05-26,X,India,Creator,2026-05
870,2026-02-16,TikTok,United States,Viewer,2026-02
871,2026-08-21,YouTube,India,Creator,2026-08
872,2026-02-18,Referral,United Kingdom,Viewer,2026-02
873,2026-01-14,YouTube,United Kingdom,Creator,2026-01
874,2026-05-23,Instagram,Other,Creator,2026-05
875,2026-06-08,Instagram,India,Viewer,2026-06
876,2026-01-01,YouTube,United States,Viewer,2026-01
877,2026-04-27,YouTube,Germany,Creator,2026-04
878,2026-02-23,X,United States,Viewer,2026-02
879,2026-04-28,X,India,Creator,2026-04
880,2026-01-03,Organic,India,Creator,2026-01
881,2026-05-24,Paid Social,Germany,Creator,2026-05
882,2026-08-03,Referral,Canada,Viewer,2026-08
883,2026-07-04,TikTok,Other,Creator,2026-07
884,2026-07-22,X,India,Viewer,2026-07
885,2026-01-12,Organic,Canada,Creator,2026-01
886,2026-03-15,Organic,United Kingdom,Creator,2026-03
887,2026-08-12,Organic,India,Creator,2026-08
888,2026-01-16,YouTube,Other,Creator,2026-01
889,2026-07-19,Referral,Nigeria,Creator,2026-07
890,2026-04-12,X,Other,Creator,2026-04
891,2026-07-23,Instagram,Germany,Viewer,2026-07
892,2026-06-01,TikTok,United States,Viewer,2026-06
893,2026-06-05,Organic,Nigeria,Creator,2026-06
894,2026-04-27,Organic,United States,Creator,2026-04
895,2026-01-08,Referral,United Kingdom,Creator,2026-01
896,2026-05-02,Paid Social,Nigeria,Creator,2026-05
897,2026-04-02,Instagram,Canada,Creator,2026-04
898,2026-06-13,YouTube,India,Creator,2026-06
899,2026-03-31,Paid Social,United Kingdom,Viewer,2026-03
900,2026-05-16,Organic,United States,Creator,2026-05
901,2026-07-05,Referral,India,Viewer,2026-07
902,2026-03-01,X,Germany,Viewer,2026-03
903,2026-06-27,X,India,Creator,2026-06
904,2026-01-28,TikTok,India,Viewer,2026-01
905,2026-08-08,YouTube,India,Creator,2026-08
906,2026-04-11,Referral,United States,Viewer,2026-04
907,2026-02-10,Organic,United States,Creator,2026-02
908,2026-08-16,Instagram,Canada,Creator,2026-08
909,2026-07-11,Organic,United Kingdom,Creator,2026-07
910,2026-06-04,Referral,United States,Creator,2026-06
911,2026-07-10,Instagram,United States,Creator,2026-07
912,2026-05-25,Referral,India,Creator,2026-05
913,2026-07-20,TikTok,United Kingdom,Creator,2026-07
914,2026-06-10,Organic,United States,Creator,2026-06
915,2026-07-31,Organic,India,Creator,2026-07
916,2026-07-24,TikTok,India,Creator,2026-07
917,2026-08-08,Organic,United States,Creator,2026-08
918,2026-06-06,X,Canada,Creator,2026-06
919,2026-05-21,Organic,India,Viewer,2026-05
920,2026-02-15,Instagram,India,Creator,2026-02
921,2026-02-04,TikTok,India,Creator,2026-02
922,2026-05-14,X,Other,Creator,2026-05
923,2026-03-23,YouTube,United Kingdom,Viewer,2026-03
924,2026-04-25,YouTube,India,Viewer,2026-04
925,2026-07-16,Paid Social,India,Creator,2026-07
926,2026-02-16,Organic,Germany,Creator,2026-02
927,2026-06-02,TikTok,India,Creator,2026-06
928,2026-07-13,TikTok,Other,Creator,2026-07
929,2026-01-10,TikTok,United States,Creator,2026-01
930,2026-02-25,YouTube,India,Viewer,2026-02
931,2026-01-30,Instagram,United Kingdom,Creator,2026-01
932,2026-04-19,Instagram,United Kingdom,Creator,2026-04
933,2026-01-05,Instagram,Other,Viewer,2026-01
934,2026-04-29,Paid Social,Germany,Creator,2026-04
935,2026-02-02,Paid Social,United States,Viewer,2026-02
936,2026-04-28,TikTok,United Kingdom,Viewer,2026-04
