creator_id,user_id,creator_join_date,creator_tier,creator_country
690,9627,2026-07-26,Emerging,Nigeria
691,6520,2026-04-03,Growing,Germany
692,4190,2026-08-04,Established,United States
693,1315,2026-05-17,Emerging,United States
694,5990,2026-06-11,Growing,United States
695,5888,2026-02-24,Emerging,India
696,12622,2026-02-15,Emerging,Nigeria
697,13673,2026-05-14,Emerging,Other
698,8712,2026-06-11,Emerging,Other
699,11648,2026-08-09,Growing,Nigeria
700,10949,2026-03-18,Growing,India
701,14524,2026-05-15,Emerging,Nigeria
702,13750,2026-04-10,Emerging,Nigeria
703,14859,2026-04-21,Emerging,Nigeria
704,6868,2026-04-24,Established,Germany
705,4084,2026-01-19,Growing,Canada
706,13645,2026-03-23,Established,United Kingdom
707,2180,2026-08-07,Emerging,Other
708,5058,2026-07-31,Emerging,United Kingdom
709,7012,2026-07-20,Growing,Nigeria
710,7614,2026-07-15,Emerging,India
711,6951,2026-03-11,Emerging,United States
712,7444,2026-02-01,Emerging,United Kingdom
713,687,2026-05-15,Growing,India
714,8354,2026-01-21,Growing,Other
715,4535,2026-08-16,Emerging,India
716,307,2026-05-28,Growing,India
717,11809,2026-08-09,Growing,India
718,10676,2026-07-05,Emerging,India
719,13809,2026-06-08,Growing,United States
720,14749,2026-01-07,Emerging,India
721,5841,2026-03-29,Established,United States
722,13557,2026-03-21,Emerging,United Kingdom
723,12053,2026-07-17,Emerging,Other
724,674,2026-05-10,Growing,Canada
725,11068,2026-01-26,Emerging,Canada
726,6072,2026-02-05,Established,Nigeria
727,2037,2026-03-30,Emerging,Other
728,12962,2026-06-05,Growing,United States
729,4241,2026-07-11,Emerging,Nigeria
730,10277,2026-01-21,Growing,Germany
731,10079,2026-06-17,Emerging,United Kingdom
732,3823,2026-08-02,Established,Nigeria
733,5474,2026-04-19,Emerging,Other
734,7549,2026-06-25,Emerging,Germany
735,12301,2026-03-02,Emerging,United States
736,7208,2026-02-12,Top Creator,Canada
737,13422,2026-01-31,Growing,India
738,6314,2026-07-05,Emerging,United States
739,1270,2026-03-05,Established,India
740,13472,2026-05-14,Established,Nigeria
741,7515,2026-05-05,Emerging,United Kingdom
742,2159,2026-03-11,Emerging,Other
743,13595,2026-05-27,Emerging,Other
744,5051,2026-03-31,Emerging,India
745,5065,2026-08-21,Emerging,India
746,9434,2026-07-05,Established,United States
747,7587,2026-07-17,Emerging,Germany
748,10762,2026-01-26,Established,United States
749,5451,2026-01-01,Established,United States
750,748,2026-03-24,Growing,United States
751,494,2026-06-02,Emerging,India
752,9235,2026-03-25,Growing,United Kingdom
753,10568,2026-06-30,Growing,Nigeria
754,11725,2026-03-31,Emerging,Germany
755,6233,2026-07-23,Growing,Germany
756,4266,2026-05-19,Emerging,India
757,1436,2026-03-15,Emerging,India
758,7794,2026-05-20,Growing,Other
759,12727,2026-06-12,Emerging,Nigeria
760,12367,2026-04-16,Established,India
761,10725,2026-02-13,Growing,Germany
762,8551,2026-08-12,Growing,India
763,11469,2026-01-30,Emerging,India
764,9401,2026-05-06,Emerging,India
765,6869,2026-05-12,Growing,United Kingdom
766,6751,2026-07-21,Growing,Germany
767,13311,2026-03-24,Emerging,United Kingdom
768,227,2026-04-26,Emerging,Nigeria
769,2581,2026-06-14,Established,Nigeria
770,6431,2026-04-18,Growing,Germany
771,7537,2026-08-06,Growing,Nigeria
772,6063,2026-02-17,Emerging,Germany
773,2998,2026-07-27,Growing,Other
774,1800,2026-02-09,Growing,India
775,13670,2026-03-22,Emerging,Other
776,4453,2026-03-29,Emerging,India
777,1381,2026-01-15,Emerging,United Kingdom
778,7975,2026-07-09,Emerging,India
779,6294,2026-07-06,Growing,United States
780,14911,2026-07-06,Emerging,United States
781,9228,2026-02-20,Emerging,India
782,5666,2026-05-14,Growing,United States
783,266,2026-01-02,Emerging,United States
784,11516,2026-02-03,Emerging,India
785,9319,2026-01-02,Growing,India
786,4827,2026-03-06,Growing,United Kingdom
787,261,2026-04-23,Growing,Other
788,1013,2026-07-26,Growing,Other
789,3694,2026-08-11,Growing,Canada
790,11430,2026-03-06,Established,Other
791,1344,2026-03-30,Growing,Other
792,191,2026-08-19,Growing,Other
793,10656,2026-03-20,Growing,United States
794,12572,2026-05-29,Top Creator,United States
795,11327,2026-06-05,Emerging,United Kingdom
796,9361,2026-05-25,Emerging,United States
797,5424,2026-08-02,Growing,India
798,10406,2026-06-15,Growing,United States
799,1537,2026-08-23,Growing,United States
800,10856,2026-08-23,Established,Nigeria
801,7124,2026-02-27,Emerging,Nigeria
802,9913,2026-05-09,Established,Nigeria
803,13507,2026-06-27,Emerging,United States
804,4261,2026-02-08,Established,Canada
805,5504,2026-03-24,Growing,United States
806,9911,2026-01-23,Emerging,United States
807,1078,2026-07-14,Growing,Canada
808,11078,2026-05-20,Emerging,Other
809,891,2026-07-23,Emerging,Germany
810,4383,2026-05-02,Emerging,United States
811,9438,2026-06-24,Emerging,Other
812,3647,2026-05-29,Growing,India
813,11115,2026-06-23,Emerging,Germany
814,1251,2026-01-26,Top Creator,Nigeria
815,12999,2026-04-04,Emerging,India
816,11977,2026-02-18,Established,United States
817,14953,2026-03-15,Established,United States
818,1501,2026-05-17,Emerging,Nigeria
819,2226,2026-02-08,Emerging,United Kingdom
820,4366,2026-08-11,Emerging,India
821,3590,2026-04-04,Established,Nigeria
822,1297,2026-01-09,Established,United Kingdom
823,7992,2026-07-05,Emerging,India
824,10608,2026-07-05,Emerging,India
825,10416,2026-01-29,Growing,India
826,5757,2026-03-04,Growing,United Kingdom
827,12713,2026-03-15,Emerging,Nigeria
828,768,2026-07-05,Growing,India
829,12220,2026-04-12,Established,United States
830,10035,2026-03-11,Emerging,India
831,11770,2026-02-23,Emerging,United Kingdom
832,958,2026-01-06,Growing,Canada
833,848,2026-06-15,Growing,United Kingdom
834,11575,2026-07-21,Top Creator,Other
835,39,2026-08-07,Established,United States
836,10226,2026-04-29,Emerging,United Kingdom
837,12796,2026-01-04,Growing,Other
838,5904,2026-01-06,Growing,United States
839,13784,2026-03-02,Emerging,India
840,2784,2026-05-31,Emerging,United States
841,12084,2026-01-10,Growing,India
842,14259,2026-03-18,Emerging,India
843,10899,2026-06-25,Emerging,Nigeria
844,1229,2026-02-05,Emerging,Other
845,11257,2026-02-28,Growing,India
846,12468,2026-05-31,Emerging,Other
847,3956,2026-08-01,Established,India
848,9006,2026-05-07,Emerging,Nigeria
849,3392,2026-05-04,Established,Nigeria
850,302,2026-07-06,Emerging,United Kingdom
851,10366,2026-01-08,Growing,United States
852,1319,2026-02-04,Emerging,Germany
853,11214,2026-06-17,Growing,Nigeria
854,12390,2026-07-15,Established,United States
855,3916,2026-06-07,Growing,India
856,6350,2026-05-29,Growing,Canada
857,5318,2026-02-10,Emerging,Nigeria
858,2554,2026-01-31,Growing,United States
859,14688,2026-01-24,Established,India
860,6925,2026-03-07,Growing,United Kingdom
861,8472,2026-03-03,Established,India
862,3522,2026-04-11,Emerging,Canada
863,14029,2026-02-02,Established,United States
864,323,2026-03-23,Growing,United States
865,14757,2026-07-26,Growing,India
866,520,2026-07-05,Growing,India
867,14048,2026-03-10,Emerging,Nigeria
868,12163,2026-03-19,Growing,United States
869,1996,2026-05-28,Established,Nigeria
870,14100,2026-05-17,Emerging,Other
871,7160,2026-05-05,Established,Nigeria
872,13770,2026-08-11,Emerging,Other
873,5108,2026-02-23,Emerging,United States
874,6127,2026-04-11,Emerging,India
875,4448,2026-04-19,Established,United States
876,7070,2026-02-27,Emerging,India
877,9675,2026-08-04,Growing,United States
878,8823,2026-06-06,Emerging,Other
879,9917,2026-01-15,Emerging,Nigeria
880,8382,2026-01-16,Emerging,India
881,713,2026-08-12,Emerging,India
882,9015,2026-01-22,Emerging,India
883,4132,2026-03-05,Emerging,United States
884,2906,2026-08-08,Emerging,Nigeria
885,6030,2026-02-23,Top Creator,Other
886,11729,2026-04-08,Growing,Germany
887,9384,2026-02-17,Emerging,India
888,2494,2026-03-07,Emerging,India
889,4467,2026-02-19,Emerging,Other
890,5514,2026-03-21,Growing,Canada
891,6130,2026-03-03,Established,United States
892,1197,2026-06-29,Established,United Kingdom
893,9981,2026-08-23,Emerging,Other
894,9782,2026-08-16,Emerging,India
895,5010,2026-01-07,Established,Nigeria
896,14698,2026-06-22,Emerging,Nigeria
897,10343,2026-06-14,Growing,Other
898,14986,2026-02-26,Emerging,Other
899,13173,2026-03-31,Established,Canada
900,8052,2026-07-26,Emerging,India
901,5866,2026-02-04,Growing,United States
902,4697,2026-08-11,Emerging,India
903,13452,2026-06-03,Emerging,Other
904,380,2026-07-13,Emerging,United States
905,11212,2026-08-15,Emerging,Germany
906,5391,2026-07-09,Emerging,India
907,14209,2026-01-30,Emerging,United Kingdom
908,13614,2026-03-26,Emerging,India
909,11035,2026-04-04,Top Creator,United States
910,12823,2026-08-13,Emerging,United States
911,6152,2026-08-03,Established,Canada
912,893,2026-06-05,Emerging,Nigeria
913,9387,2026-03-15,Emerging,Nigeria
914,5121,2026-05-14,Growing,United States
915,432,2026-02-18,Emerging,United Kingdom
916,6577,2026-07-03,Growing,India
917,10013,2026-08-10,Emerging,Canada
918,3710,2026-07-15,Growing,India
919,5402,2026-04-28,Established,India
920,13895,2026-03-06,Established,Nigeria
921,14166,2026-03-10,Emerging,India
922,14007,2026-04-02,Emerging,United States
923,5901,2026-08-01,Emerging,Other
924,11496,2026-08-18,Growing,Canada
925,6287,2026-04-05,Established,United States
926,4355,2026-08-23,Emerging,United States
927,256,2026-02-08,Growing,Germany
928,2766,2026-01-12,Growing,Other
929,7284,2026-03-17,Growing,United Kingdom
930,6955,2026-04-18,Growing,India
931,10027,2026-02-14,Emerging,Nigeria
932,1232,2026-01-06,Growing,Canada
933,10810,2026-03-13,Emerging,United States
934,12315,2026-01-24,Growing,Other
935,3447,2026-03-29,Emerging,India
936,5112,2026-06-04,Established,India
937,11512,2026-05-31,Growing,United States
938,7155,2026-03-12,Growing,India
939,10557,2026-03-24,Emerging,India
940,2826,2026-04-05,Growing,Other
941,4249,2026-03-29,Established,India
942,6539,2026-07-11,Growing,Other
943,1914,2026-06-10,Top Creator,Canada
944,13206,2026-04-19,Emerging,India
945,11197,2026-03-15,Growing,India
946,3920,2026-06-05,Emerging,Other
947,341,2026-04-23,Emerging,United Kingdom
948,14246,2026-04-14,Growing,Germany
949,722,2026-04-15,Growing,India
950,12581,2026-07-22,Emerging,United States
951,11472,2026-03-04,Growing,Other
952,9097,2026-06-23,Emerging,India
953,8512,2026-02-05,Growing,Nigeria
954,5028,2026-08-13,Growing,United Kingdom
955,10662,2026-06-21,Emerging,Canada
956,11556,2026-07-29,Growing,United States
957,8911,2026-02-27,Emerging,United Kingdom
958,5539,2026-03-13,Growing,India
959,5350,2026-08-03,Emerging,United States
960,11965,2026-06-29,Emerging,Nigeria
961,10022,2026-08-19,Emerging,India
962,12333,2026-06-15,Established,India
963,2786,2026-03-21,Emerging,Nigeria
964,10093,2026-06-04,Emerging,Other
965,9875,2026-03-10,Emerging,India
966,6930,2026-08-05,Emerging,Germany
967,1985,2026-03-29,Emerging,India
968,2321,2026-03-05,Emerging,Other
969,11368,2026-02-19,Emerging,India
970,4538,2026-04-09,Emerging,Nigeria
971,7418,2026-01-22,Emerging,United States
972,8094,2026-08-23,Emerging,Canada
973,13308,2026-03-19,Emerging,Canada
974,6327,2026-05-07,Growing,Other
975,7347,2026-07-21,Growing,United States
976,279,2026-06-21,Growing,Canada
977,5042,2026-08-14,Emerging,Canada
978,9530,2026-08-09,Growing,United Kingdom
979,10158,2026-03-11,Established,United States
980,2385,2026-02-18,Growing,United States
981,7127,2026-06-14,Emerging,Nigeria
982,4275,2026-03-17,Growing,United Kingdom
983,8571,2026-07-27,Emerging,India
984,9118,2026-02-24,Emerging,United Kingdom
985,10604,2026-05-22,Growing,United States
986,483,2026-04-14,Growing,Nigeria
987,3868,2026-02-16,Emerging,Nigeria
988,14607,2026-04-12,Emerging,Canada
989,7102,2026-05-27,Growing,Germany
990,438,2026-02-15,Emerging,India
991,7609,2026-04-19,Emerging,Nigeria
992,37,2026-03-30,Growing,United States
993,13634,2026-08-04,Established,India
994,6733,2026-04-06,Established,Other
995,12020,2026-05-08,Emerging,Germany
996,13889,2026-03-28,Emerging,Other
997,12140,2026-03-29,Growing,India
998,3899,2026-01-04,Growing,United Kingdom
999,7840,2026-06-13,Growing,United Kingdom
1000,2707,2026-04-08,Emerging,Nigeria
1001,10571,2026-03-09,Established,Other
1002,2974,2026-03-27,Established,India
1003,12835,2026-05-21,Emerging,Other
1004,3437,2026-01-02,Emerging,India
1005,5919,2026-06-07,Growing,Germany
1006,10625,2026-01-12,Emerging,United States
1007,8001,2026-07-29,Growing,India
1008,12564,2026-03-02,Emerging,Canada
1009,11155,2026-06-26,Emerging,Germany
1010,3035,2026-01-16,Established,United States
1011,4559,2026-01-11,Growing,United States
1012,12054,2026-03-02,Emerging,India
1013,12253,2026-07-07,Growing,Nigeria
1014,12625,2026-05-27,Growing,Nigeria
1015,4669,2026-02-05,Emerging,United States
1016,7625,2026-03-28,Established,Germany
1017,7189,2026-02-01,Emerging,United States
1018,11858,2026-05-06,Established,Canada
1019,6397,2026-06-23,Emerging,Nigeria
1020,7696,2026-02-27,Growing,Nigeria
1021,5129,2026-02-15,Emerging,Other
1022,7898,2026-02-04,Top Creator,India
1023,5202,2026-03-27,Emerging,United Kingdom
1024,14362,2026-07-18,Emerging,India
1025,2443,2026-07-02,Established,United Kingdom
1026,8804,2026-04-23,Emerging,United States
1027,6695,2026-06-26,Established,United States
1028,11530,2026-03-19,Emerging,Canada
1029,13755,2026-05-12,Growing,Nigeria
1030,4950,2026-02-16,Growing,United Kingdom
1031,6641,2026-03-13,Emerging,United Kingdom
1032,12358,2026-06-09,Established,United States
1033,11979,2026-01-21,Growing,Nigeria
1034,14545,2026-07-03,Emerging,India
1035,11661,2026-04-25,Emerging,United States
1036,3140,2026-05-26,Emerging,Other
1037,6384,2026-03-06,Growing,Canada
1038,14291,2026-03-16,Emerging,United States
1039,3651,2026-04-10,Emerging,Germany
1040,3029,2026-05-30,Established,Canada
1041,12897,2026-01-25,Emerging,Other
1042,14629,2026-04-02,Established,India
1043,5619,2026-03-03,Top Creator,United Kingdom
1044,1454,2026-04-21,Growing,Other
1045,7122,2026-05-21,Emerging,India
1046,11086,2026-01-05,Established,India
1047,11205,2026-07-08,Emerging,Nigeria
1048,5164,2026-03-30,Emerging,United States
1049,6348,2026-05-13,Top Creator,India
1050,8860,2026-05-09,Emerging,United Kingdom
1051,10481,2026-08-24,Growing,United States
1052,1123,2026-02-05,Emerging,Other
1053,12558,2026-05-22,Emerging,Germany
1054,13318,2026-01-31,Growing,India
1055,12898,2026-02-15,Established,United States
1056,1997,2026-04-03,Emerging,United Kingdom
1057,12654,2026-04-22,Emerging,India
1058,3431,2026-03-30,Emerging,India
1059,3015,2026-04-02,Emerging,Nigeria
1060,13754,2026-03-31,Emerging,United States
1061,11993,2026-07-18,Emerging,United States
1062,4358,2026-02-14,Growing,United Kingdom
1063,4239,2026-03-26,Emerging,Other
1064,7296,2026-01-06,Emerging,United States
1065,11507,2026-05-19,Emerging,Nigeria
1066,3199,2026-03-03,Established,United States
1067,11157,2026-06-02,Emerging,India
1068,10283,2026-04-01,Emerging,India
1069,14124,2026-05-18,Established,India
1070,335,2026-04-09,Emerging,India
1071,7981,2026-04-27,Growing,United States
1072,4731,2026-06-08,Emerging,India
1073,5596,2026-05-27,Emerging,United States
1074,4548,2026-01-28,Emerging,United States
1075,54,2026-05-11,Growing,United Kingdom
1076,13901,2026-05-17,Emerging,India
1077,1485,2026-04-20,Emerging,India
1078,2227,2026-01-15,Growing,Nigeria
1079,8753,2026-07-01,Emerging,India
1080,3805,2026-03-04,Growing,Nigeria
1081,4389,2026-07-14,Growing,United Kingdom
1082,3958,2026-08-14,Growing,Germany
1083,6961,2026-05-29,Emerging,India
1084,2582,2026-06-24,Emerging,Other
1085,10871,2026-05-14,Growing,India
1086,5347,2026-02-03,Established,United States
1087,11041,2026-01-31,Growing,India
1088,6371,2026-03-16,Emerging,India
1089,403,2026-07-06,Growing,Other
1090,1168,2026-08-06,Growing,India
1091,3502,2026-03-27,Top Creator,Other
1092,6171,2026-01-08,Emerging,India
1093,13738,2026-07-05,Emerging,Germany
1094,1731,2026-03-28,Established,United States
1095,10808,2026-07-26,Emerging,Nigeria
1096,9104,2026-07-13,Growing,United Kingdom
1097,6618,2026-05-24,Growing,United States
1098,3826,2026-01-14,Growing,United States
1099,291,2026-01-24,Growing,Canada
1100,999,2026-05-03,Emerging,India
1101,4569,2026-07-28,Growing,India
1102,11694,2026-04-28,Growing,United Kingdom
1103,13102,2026-02-21,Established,Canada
1104,6487,2026-06-06,Emerging,United States
1105,8151,2026-08-19,Emerging,United Kingdom
1106,4521,2026-02-13,Emerging,United States
1107,3927,2026-01-25,Growing,Canada
1108,8585,2026-06-14,Emerging,Nigeria
1109,14185,2026-07-19,Emerging,India
1110,4301,2026-07-13,Emerging,Germany
1111,2098,2026-01-06,Established,United States
1112,3065,2026-03-27,Emerging,United States
1113,11174,2026-07-29,Emerging,Germany
1114,6780,2026-06-04,Emerging,United Kingdom
1115,11667,2026-02-15,Emerging,India
1116,2655,2026-06-24,Emerging,India
1117,439,2026-04-27,Growing,United Kingdom
1118,3197,2026-04-26,Growing,Nigeria
1119,4122,2026-07-02,Growing,Other
1120,12129,2026-08-16,Emerging,United States
1121,1097,2026-03-11,Emerging,India
1122,6058,2026-02-26,Established,Other
1123,2855,2026-04-28,Emerging,Other
1124,7792,2026-03-09,Growing,India
1125,11915,2026-02-13,Established,India
1126,13057,2026-06-11,Emerging,India
1127,7977,2026-01-15,Emerging,Nigeria
1128,7838,2026-07-30,Emerging,United States
1129,7698,2026-04-21,Emerging,Other
1130,14981,2026-03-09,Established,Nigeria
1131,6734,2026-08-09,Emerging,United States
1132,14237,2026-03-25,Emerging,India
1133,10221,2026-05-21,Established,United Kingdom
1134,4953,2026-02-15,Emerging,United States
1135,6518,2026-07-11,Established,United States
1136,2440,2026-08-09,Emerging,United States
1137,8324,2026-06-26,Established,United Kingdom
1138,10255,2026-04-05,Emerging,Nigeria
1139,10980,2026-03-07,Emerging,India
1140,2835,2026-06-19,Emerging,United States
1141,4227,2026-08-18,Emerging,United States
1142,10578,2026-06-18,Emerging,India
1143,6967,2026-07-11,Emerging,United Kingdom
1144,6236,2026-05-16,Growing,Germany
1145,5590,2026-07-01,Established,Other
1146,12751,2026-08-08,Growing,India
1147,4022,2026-08-15,Growing,United Kingdom
1148,2132,2026-06-07,Emerging,India
1149,7276,2026-08-02,Emerging,United Kingdom
1150,10046,2026-03-17,Emerging,Germany
1151,273,2026-08-13,Emerging,United Kingdom
1152,933,2026-01-05,Growing,Other
1153,12058,2026-07-30,Growing,Nigeria
1154,11500,2026-04-18,Growing,United States
1155,9487,2026-05-15,Established,Other
1156,1421,2026-03-09,Growing,Other
1157,2340,2026-05-16,Top Creator,India
1158,9381,2026-02-26,Emerging,Germany
1159,7594,2026-03-21,Established,Canada
1160,10522,2026-02-28,Emerging,India
