content_id,snapshot_date,views,likes,comments,recreates,shares,avg_watch_seconds,watch_minutes
505,2026-08-31,1013,56,1,0,9,6.17,104.17
506,2026-08-31,918,88,8,2,11,9.7,148.37
507,2026-08-31,1198,43,5,1,13,4.35,86.84
508,2026-08-31,150,12,2,1,5,5.55,13.87
509,2026-08-31,678,15,0,1,10,7.06,79.77
510,2026-08-31,533,45,2,1,8,13.86,123.1
511,2026-08-31,2536,138,10,5,26,14.92,630.77
512,2026-08-31,4081,249,20,14,75,10.79,733.73
513,2026-08-31,124,8,0,0,0,6.07,12.54
514,2026-08-31,397,29,1,0,1,5.75,38.02
515,2026-08-31,5277,270,32,4,63,4.17,366.46
516,2026-08-31,530,37,1,2,12,8.67,76.6
517,2026-08-31,638,42,5,3,7,8.81,93.67
518,2026-08-31,316,19,5,2,6,10.56,55.62
519,2026-08-31,827,58,6,1,17,9.57,131.97
520,2026-08-31,2131,86,3,2,35,10.52,373.66
521,2026-08-31,452,19,1,0,15,14.14,106.55
522,2026-08-31,3184,341,11,19,36,1.75,92.89
523,2026-08-31,4914,420,28,11,84,8.58,702.43
524,2026-08-31,247,23,1,0,5,6.52,26.83
525,2026-08-31,837,83,7,4,13,6.27,87.4
526,2026-08-31,794,50,1,0,11,11.02,145.83
527,2026-08-31,3285,159,12,6,51,10.15,555.98
528,2026-08-31,741,50,5,2,7,7.19,88.85
529,2026-08-31,37,5,0,0,0,9.59,5.92
530,2026-08-31,177,3,1,0,2,4.55,13.42
531,2026-08-31,308,23,2,0,1,5.89,30.22
532,2026-08-31,2937,269,23,15,35,11.06,541.61
533,2026-08-31,10412,426,49,10,76,8.77,1521.97
534,2026-08-31,521,31,1,3,0,8.14,70.65
535,2026-08-31,438,33,1,0,15,12.38,90.37
536,2026-08-31,168,5,0,0,4,7.89,22.08
537,2026-08-31,2399,169,16,2,34,11.9,475.61
538,2026-08-31,1097,83,9,3,2,8.3,151.83
539,2026-08-31,696,27,6,3,11,9.27,107.49
540,2026-08-31,265,15,1,1,3,7.81,34.51
541,2026-08-31,1402,67,3,4,8,11.68,273.02
542,2026-08-31,110,7,0,0,3,10.08,18.48
543,2026-08-31,989,97,6,3,6,10.53,173.54
544,2026-08-31,6293,248,15,12,72,12.78,1339.93
545,2026-08-31,692,9,1,1,4,10.57,121.87
546,2026-08-31,72,2,0,0,1,9.66,11.59
547,2026-08-31,3338,266,24,9,40,8.44,469.41
548,2026-08-31,28380,1928,190,78,470,5.56,2629.29
549,2026-08-31,2700,241,18,15,20,8.9,400.64
550,2026-08-31,187,3,0,0,2,3.06,9.55
551,2026-08-31,8090,560,35,22,98,6.36,857.87
552,2026-08-31,1653,159,26,3,15,7.07,194.67
553,2026-08-31,2714,282,17,8,22,7.05,319.07
554,2026-08-31,413,27,1,2,12,10.11,69.58
555,2026-08-31,937,55,2,2,8,5.92,92.38
556,2026-08-31,2134,175,17,7,8,13.76,489.29
557,2026-08-31,4160,282,11,9,45,6.54,453.79
558,2026-08-31,659,56,8,2,5,10.37,113.88
559,2026-08-31,24378,608,38,36,216,12.44,5053.71
560,2026-08-31,4979,411,38,21,78,12.14,1007.61
561,2026-08-31,2821,196,16,2,50,12.08,567.84
562,2026-08-31,13936,1351,114,33,154,3.32,772.21
563,2026-08-31,7756,571,35,31,112,12.26,1585.27
564,2026-08-31,243,30,3,1,4,1.69,6.83
565,2026-08-31,1322,92,8,2,9,14.23,313.64
566,2026-08-31,406,18,1,0,0,5.35,36.2
567,2026-08-31,3514,148,1,7,63,6.91,404.54
568,2026-08-31,4329,199,14,2,28,9.63,695.04
569,2026-08-31,766,58,6,3,7,10.71,136.67
570,2026-08-31,4160,305,24,9,22,9.18,636.54
571,2026-08-31,3986,201,15,11,85,11.07,735.33
572,2026-08-31,1721,108,6,2,25,11.18,320.72
573,2026-08-31,3036,127,12,3,28,9.03,457.01
574,2026-08-31,1079,110,8,4,20,3.56,64.02
575,2026-08-31,519,40,5,1,3,4.9,42.42
576,2026-08-31,17414,1232,115,56,177,13.47,3910.68
577,2026-08-31,984,62,6,1,15,7.92,129.85
578,2026-08-31,3909,388,19,20,37,12.27,799.09
579,2026-08-31,2073,121,9,8,15,11.4,393.75
580,2026-08-31,6677,324,21,10,43,8.0,890.72
581,2026-08-31,3249,183,10,6,35,7.27,393.86
582,2026-08-31,29376,625,49,27,322,11.12,5444.69
583,2026-08-31,8412,381,40,15,54,8.38,1175.13
584,2026-08-31,520,26,4,2,6,10.56,91.55
585,2026-08-31,1909,132,13,12,22,5.98,190.28
586,2026-08-31,748,38,6,3,13,9.15,114.01
587,2026-08-31,2941,270,10,3,35,15.34,751.77
588,2026-08-31,2026,105,10,10,21,8.89,300.17
589,2026-08-31,75,2,0,0,0,8.95,11.19
590,2026-08-31,2217,118,8,7,17,4.3,158.89
591,2026-08-31,1483,92,13,2,4,6.06,149.84
592,2026-08-31,1098,58,4,5,21,5.14,94.12
593,2026-08-31,33,3,1,0,1,4.48,2.46
594,2026-08-31,738,32,1,2,9,9.52,117.05
595,2026-08-31,2109,182,19,0,25,12.98,456.36
596,2026-08-31,1444,51,4,2,20,9.86,237.21
597,2026-08-31,25398,1827,70,84,394,5.18,2193.66
598,2026-08-31,1893,78,4,2,35,9.34,294.66
599,2026-08-31,3938,305,20,10,33,8.82,578.62
600,2026-08-31,1362,64,13,1,14,6.66,151.22
601,2026-08-31,3745,146,4,0,69,10.05,627.44
602,2026-08-31,936,37,6,3,11,4.5,70.15
603,2026-08-31,888,60,3,1,16,8.83,130.62
604,2026-08-31,1985,86,10,0,21,9.67,320.03
605,2026-08-31,2428,157,25,5,22,10.8,436.94
606,2026-08-31,918,28,4,2,0,8.69,132.96
607,2026-08-31,805,57,8,1,8,9.28,124.57
608,2026-08-31,149,3,0,1,7,4.02,9.99
609,2026-08-31,994,65,2,2,11,7.95,131.72
610,2026-08-31,3257,169,13,5,30,9.83,533.84
611,2026-08-31,749,61,4,2,9,7.37,91.95
612,2026-08-31,3544,51,4,2,31,9.96,588.6
613,2026-08-31,829,11,1,0,26,12.43,171.69
614,2026-08-31,812,46,3,2,5,6.91,93.56
615,2026-08-31,4687,447,40,2,70,4.23,330.73
616,2026-08-31,431,47,6,2,5,11.44,82.19
617,2026-08-31,8726,220,22,0,179,7.96,1158.29
618,2026-08-31,467,47,3,1,4,5.98,46.57
619,2026-08-31,272,5,0,0,2,11.74,53.2
620,2026-08-31,2055,201,27,2,28,8.11,277.75
621,2026-08-31,995,68,6,5,24,9.84,163.2
622,2026-08-31,2409,195,11,9,19,6.71,269.45
623,2026-08-31,493,30,4,2,0,4.4,36.12
624,2026-08-31,4332,354,35,4,22,8.34,601.85
625,2026-08-31,1792,140,15,0,28,5.74,171.33
626,2026-08-31,317,24,0,0,7,9.46,49.99
627,2026-08-31,299,11,0,1,4,7.6,37.87
628,2026-08-31,864,52,5,1,19,9.67,139.26
629,2026-08-31,2565,159,12,9,35,7.08,302.81
630,2026-08-31,878,57,3,0,5,1.5,21.95
631,2026-08-31,853,50,5,3,11,8.53,121.3
632,2026-08-31,982,35,5,0,14,7.61,124.6
633,2026-08-31,260,12,0,0,3,9.91,42.94
634,2026-08-31,658,50,8,1,4,6.05,66.4
635,2026-08-31,11081,677,45,11,34,7.08,1307.33
636,2026-08-31,5779,313,22,19,57,7.71,742.74
637,2026-08-31,183,4,0,1,6,8.26,25.21
638,2026-08-31,1000,44,3,1,13,7.69,128.17
639,2026-08-31,514,20,1,1,9,12.69,108.69
640,2026-08-31,794,42,1,0,2,4.47,59.12
641,2026-08-31,1398,83,4,2,23,7.18,167.24
642,2026-08-31,4233,336,25,10,27,8.27,583.45
643,2026-08-31,1183,98,4,4,4,6.65,131.15
644,2026-08-31,585,30,3,1,7,10.12,98.69
645,2026-08-31,41,4,0,0,2,8.11,5.54
646,2026-08-31,139,5,0,1,1,4.18,9.68
647,2026-08-31,3650,170,16,2,47,11.65,708.91
648,2026-08-31,586,33,1,6,3,6.49,63.39
649,2026-08-31,1379,125,16,5,11,10.43,239.65
650,2026-08-31,2740,231,24,7,29,10.97,500.8
651,2026-08-31,25,0,0,0,0,6.44,2.68
652,2026-08-31,347,14,0,0,7,4.08,23.58
653,2026-08-31,1577,122,6,4,27,4.03,105.86
654,2026-08-31,771,50,2,1,7,6.53,83.93
655,2026-08-31,11583,1082,95,33,223,13.0,2508.74
656,2026-08-31,3163,148,3,2,66,10.79,568.92
657,2026-08-31,1304,113,4,6,12,4.37,95.05
658,2026-08-31,496,17,3,0,4,11.75,97.12
659,2026-08-31,2620,177,12,6,40,14.0,611.41
660,2026-08-31,94,5,1,0,1,1.5,2.35
661,2026-08-31,468,29,1,0,6,4.43,34.56
662,2026-08-31,2117,90,4,1,24,9.14,322.35
663,2026-08-31,696,42,1,2,1,5.31,61.59
664,2026-08-31,1004,121,4,6,17,4.5,75.24
665,2026-08-31,83,3,0,0,1,6.64,9.18
666,2026-08-31,1471,126,9,5,23,7.43,182.24
667,2026-08-31,216,14,2,0,2,12.26,44.15
668,2026-08-31,540,45,1,1,5,18.46,166.12
669,2026-08-31,9917,897,74,42,150,8.14,1345.18
670,2026-08-31,290,15,1,0,1,1.91,9.24
671,2026-08-31,4130,263,19,14,30,6.85,471.67
672,2026-08-31,454,36,6,1,0,12.62,95.47
673,2026-08-31,549,64,7,2,8,13.28,121.5
674,2026-08-31,82,1,0,0,2,4.75,6.49
675,2026-08-31,394,22,1,1,15,7.76,50.94
676,2026-08-31,1310,85,8,1,11,4.76,104.0
677,2026-08-31,3017,161,21,3,35,10.64,535.21
678,2026-08-31,1515,90,6,2,34,6.93,174.89
679,2026-08-31,1621,71,6,4,35,12.34,333.27
680,2026-08-31,1899,138,22,3,10,11.93,377.49
681,2026-08-31,274,16,0,1,1,9.06,41.39
682,2026-08-31,970,71,1,1,12,12.44,201.16
683,2026-08-31,405,23,3,2,10,8.17,55.18
684,2026-08-31,65,4,1,0,2,8.21,8.9
685,2026-08-31,2494,170,6,9,8,7.19,298.66
686,2026-08-31,3787,398,49,0,31,4.12,260.02
687,2026-08-31,5546,323,27,13,92,11.58,1070.32
688,2026-08-31,5302,323,42,10,8,6.08,537.12
689,2026-08-31,48,5,0,1,1,7.1,5.68
690,2026-08-31,527,28,5,0,5,1.5,13.18
691,2026-08-31,1308,128,8,3,19,11.7,254.96
692,2026-08-31,133,9,0,0,1,9.47,20.99
693,2026-08-31,543,41,2,1,10,10.62,96.07
694,2026-08-31,555,16,1,1,5,10.87,100.51
695,2026-08-31,644,58,5,3,12,10.81,116.05
696,2026-08-31,294,13,1,0,4,11.83,57.99
697,2026-08-31,115,13,0,1,2,3.52,6.75
698,2026-08-31,96,1,0,0,0,7.87,12.58
699,2026-08-31,234,9,2,0,4,5.58,21.76
700,2026-08-31,2272,148,9,1,65,7.79,294.89
701,2026-08-31,571,55,3,6,9,8.29,78.87
702,2026-08-31,863,61,8,0,7,8.93,128.5
703,2026-08-31,383,10,1,0,5,10.76,68.69
704,2026-08-31,48,4,1,1,1,9.4,7.52
705,2026-08-31,212,8,1,0,3,8.31,29.35
706,2026-08-31,295,20,2,0,8,17.47,85.91
707,2026-08-31,114,9,0,0,1,6.66,12.65
708,2026-08-31,3346,229,18,11,55,1.92,107.07
709,2026-08-31,281,12,0,0,0,7.26,34.02
710,2026-08-31,7910,428,32,3,95,6.05,797.44
711,2026-08-31,209,11,1,0,4,11.89,41.41
712,2026-08-31,1247,74,2,2,22,4.05,84.25
713,2026-08-31,415,38,1,0,4,9.95,68.82
714,2026-08-31,385,32,3,1,10,7.34,47.09
715,2026-08-31,122,6,1,0,1,8.19,16.65
716,2026-08-31,331,22,4,0,2,9.68,53.39
717,2026-08-31,2307,135,2,1,31,8.26,317.71
718,2026-08-31,8239,275,16,5,155,9.34,1283.07
719,2026-08-31,697,36,3,0,11,11.45,133.0
720,2026-08-31,1098,63,5,2,11,7.34,134.33
721,2026-08-31,1546,108,7,2,1,12.49,321.85
722,2026-08-31,609,30,3,0,8,13.02,132.17
723,2026-08-31,3054,301,23,4,34,4.3,218.85
724,2026-08-31,1435,95,7,5,27,4.51,107.96
725,2026-08-31,599,30,5,1,5,8.04,80.22
726,2026-08-31,492,33,2,0,7,5.81,47.64
727,2026-08-31,11574,606,67,24,98,12.81,2470.79
728,2026-08-31,328,11,1,0,1,7.18,39.25
729,2026-08-31,1013,67,7,3,19,9.24,156.06
730,2026-08-31,5044,368,62,19,73,10.43,876.84
731,2026-08-31,3353,229,12,9,49,3.82,213.62
732,2026-08-31,2110,61,7,2,33,9.87,347.05
733,2026-08-31,822,34,1,4,1,11.61,159.12
734,2026-08-31,1382,77,2,1,19,10.78,248.29
735,2026-08-31,327,24,1,3,5,2.83,15.42
736,2026-08-31,3040,211,19,4,54,5.72,289.86
737,2026-08-31,588,52,4,2,10,3.87,37.94
738,2026-08-31,1714,76,7,4,19,5.8,165.69
739,2026-08-31,361,16,1,1,2,4.98,29.96
740,2026-08-31,562,33,3,1,17,6.39,59.84
741,2026-08-31,751,59,4,2,0,7.55,94.49
742,2026-08-31,1324,83,8,5,3,6.38,140.84
743,2026-08-31,4473,440,26,9,42,10.19,759.47
744,2026-08-31,1610,114,6,2,21,5.66,151.81
745,2026-08-31,1744,104,4,4,29,16.0,465.05
746,2026-08-31,61,7,0,0,1,9.83,9.99
747,2026-08-31,1409,130,15,19,24,7.15,167.8
748,2026-08-31,260,20,0,0,9,8.61,37.31
749,2026-08-31,1063,45,1,1,13,7.99,141.56
750,2026-08-31,453,48,4,3,2,5.47,41.26
751,2026-08-31,947,58,4,2,5,12.65,199.61
752,2026-08-31,18404,1350,95,39,210,4.65,1425.08
753,2026-08-31,9362,629,48,20,106,7.62,1188.91
754,2026-08-31,1598,72,6,2,18,8.28,220.56
755,2026-08-31,1860,96,6,4,27,8.41,260.85
756,2026-08-31,20960,1746,187,36,155,15.22,5317.09
757,2026-08-31,313,25,3,0,6,9.94,51.83
758,2026-08-31,1468,138,5,4,23,11.59,283.58
759,2026-08-31,5833,133,12,4,53,7.08,688.68
760,2026-08-31,103,6,1,1,1,8.94,15.34
761,2026-08-31,3235,152,17,4,51,12.41,669.33
762,2026-08-31,1695,83,10,1,17,10.74,303.46
763,2026-08-31,1350,33,2,1,6,6.1,137.3
764,2026-08-31,1437,74,12,2,17,6.91,165.41
765,2026-08-31,557,53,2,4,7,11.24,104.38
766,2026-08-31,1439,49,4,3,27,10.15,243.49
767,2026-08-31,5705,256,21,13,55,10.47,995.32
768,2026-08-31,1125,85,2,7,4,12.01,225.12
769,2026-08-31,342,21,3,2,4,5.15,29.36
770,2026-08-31,1698,90,5,2,7,14.87,420.74
771,2026-08-31,443,25,0,2,3,10.47,77.33
772,2026-08-31,112,9,1,0,2,11.76,21.95
773,2026-08-31,10830,750,55,36,127,8.58,1547.9
774,2026-08-31,138,9,1,1,1,7.17,16.48
775,2026-08-31,672,56,5,2,13,2.41,27.02
776,2026-08-31,13673,885,88,16,175,9.23,2102.26
777,2026-08-31,414,39,6,1,0,10.95,75.58
778,2026-08-31,175,21,5,1,5,7.6,22.18
779,2026-08-31,626,88,9,4,3,4.1,42.82
780,2026-08-31,627,46,6,2,10,10.55,110.25
781,2026-08-31,607,50,10,3,10,5.32,53.79
782,2026-08-31,590,42,0,0,7,6.02,59.19
783,2026-08-31,6299,312,19,13,45,8.6,902.97
784,2026-08-31,4698,343,27,15,105,9.23,722.65
785,2026-08-31,338,18,2,1,2,9.52,53.63
786,2026-08-31,194,3,1,0,2,7.75,25.07
787,2026-08-31,4054,306,24,7,43,5.4,365.06
788,2026-08-31,561,36,4,2,3,10.15,94.9
789,2026-08-31,310,21,0,0,7,7.29,37.66
790,2026-08-31,4612,252,23,5,41,10.88,835.96
791,2026-08-31,119,8,2,0,1,10.42,20.67
792,2026-08-31,991,89,2,3,12,10.13,167.37
793,2026-08-31,1309,69,6,2,10,8.27,180.43
794,2026-08-31,1793,92,10,7,33,6.8,203.11
795,2026-08-31,1848,111,19,4,5,11.95,368.02
796,2026-08-31,9594,496,26,32,177,6.85,1095.1
797,2026-08-31,66,3,2,0,1,8.15,8.97
798,2026-08-31,1976,41,6,4,48,3.71,122.04
799,2026-08-31,1712,142,3,3,29,8.44,240.93
800,2026-08-31,7297,405,23,23,100,12.1,1471.17
801,2026-08-31,187,13,1,1,2,14.29,44.54
802,2026-08-31,666,24,1,0,8,8.7,96.53
803,2026-08-31,320,28,2,0,4,6.66,35.53
804,2026-08-31,597,40,5,3,3,12.02,119.59
805,2026-08-31,2092,94,8,0,14,7.82,272.62
806,2026-08-31,3249,164,10,12,12,7.47,404.55
807,2026-08-31,1731,97,4,3,36,9.45,272.5
808,2026-08-31,3921,363,26,17,56,10.89,711.72
809,2026-08-31,914,20,0,1,8,8.2,124.95
810,2026-08-31,513,52,5,1,3,8.18,69.92
811,2026-08-31,540,29,1,0,7,8.94,80.47
812,2026-08-31,528,27,2,0,6,7.05,62.06
813,2026-08-31,2172,210,27,5,44,8.11,293.56
814,2026-08-31,1022,54,6,1,9,11.44,194.89
815,2026-08-31,113,10,0,0,3,6.96,13.1
816,2026-08-31,420,40,3,1,2,2.71,18.96
817,2026-08-31,5146,338,39,14,17,14.04,1203.96
818,2026-08-31,2790,200,16,5,31,8.28,385.18
819,2026-08-31,694,40,3,2,5,7.81,90.29
820,2026-08-31,10722,493,48,9,91,9.38,1676.66
821,2026-08-31,830,41,2,0,10,9.85,136.28
822,2026-08-31,419,23,2,1,5,4.92,34.34
823,2026-08-31,201,16,0,0,2,6.89,23.07
824,2026-08-31,727,41,4,3,11,8.27,100.21
825,2026-08-31,5136,445,41,7,68,8.22,703.52
826,2026-08-31,1263,62,4,2,8,9.6,202.11
827,2026-08-31,2092,121,5,4,19,11.98,417.63
828,2026-08-31,11398,793,99,45,41,3.31,628.05
829,2026-08-31,378,27,4,1,0,9.55,60.14
830,2026-08-31,217,13,0,3,5,8.86,32.06
831,2026-08-31,293,13,0,0,0,9.52,46.48
832,2026-08-31,471,44,8,0,4,1.5,11.78
833,2026-08-31,467,35,5,1,6,4.77,37.12
834,2026-08-31,3472,225,14,6,3,3.91,226.19
835,2026-08-31,780,43,4,0,9,8.94,116.27
836,2026-08-31,284,23,0,2,2,6.82,32.27
837,2026-08-31,1031,49,6,5,11,4.54,78.1
838,2026-08-31,526,67,2,0,6,4.77,41.83
839,2026-08-31,2217,161,8,3,17,8.83,326.39
840,2026-08-31,2429,123,9,3,30,10.68,432.34
841,2026-08-31,6021,246,43,3,58,5.12,513.86
842,2026-08-31,666,56,2,1,9,7.38,81.93
843,2026-08-31,4656,110,15,0,93,6.46,501.16
844,2026-08-31,8769,463,71,21,85,10.96,1602.39
845,2026-08-31,969,79,11,2,3,17.43,281.49
846,2026-08-31,85,3,0,0,1,7.7,10.91
847,2026-08-31,211,12,0,0,1,12.8,45.03
848,2026-08-31,3112,198,13,7,35,6.86,355.7
849,2026-08-31,6174,360,35,15,81,4.44,456.5
850,2026-08-31,846,48,3,0,5,2.03,28.58
851,2026-08-31,1333,125,4,2,21,4.06,90.14
852,2026-08-31,1431,50,5,0,12,7.36,175.43
853,2026-08-31,1100,91,3,0,15,7.32,134.24
854,2026-08-31,11326,988,95,29,95,3.45,650.94
855,2026-08-31,3313,248,21,14,42,14.4,794.94
856,2026-08-31,1560,119,8,4,18,10.33,268.64
857,2026-08-31,375,20,0,0,8,8.46,52.9
858,2026-08-31,158,13,1,0,0,10.29,27.09
859,2026-08-31,145,9,0,0,0,9.37,22.65
860,2026-08-31,526,45,4,3,4,7.0,61.34
861,2026-08-31,592,13,1,1,7,4.23,41.76
862,2026-08-31,675,69,8,2,8,5.89,66.3
863,2026-08-31,48,2,0,0,0,13.81,11.04
864,2026-08-31,232,13,0,0,6,4.14,16.0
865,2026-08-31,917,68,11,2,5,5.45,83.23
866,2026-08-31,4328,50,3,5,70,10.18,734.03
867,2026-08-31,1130,79,4,6,11,5.21,98.16
868,2026-08-31,400,28,3,1,7,8.63,57.5
869,2026-08-31,457,21,1,0,0,12.05,91.78
870,2026-08-31,248,14,3,0,3,9.48,39.17
871,2026-08-31,552,46,1,4,12,9.03,83.11
872,2026-08-31,1149,44,3,1,11,9.59,183.62
873,2026-08-31,2929,152,16,7,57,9.6,468.57
874,2026-08-31,268,21,2,1,4,11.42,50.99
875,2026-08-31,3113,212,18,0,63,4.74,246.01
876,2026-08-31,780,33,5,1,10,9.29,120.79
877,2026-08-31,1002,86,8,5,7,8.46,141.2
878,2026-08-31,3258,288,30,4,14,11.13,604.41
879,2026-08-31,2675,173,11,5,35,6.42,286.41
880,2026-08-31,9813,721,43,45,146,3.57,583.78
881,2026-08-31,168,10,0,0,2,6.64,18.58
882,2026-08-31,1234,74,6,2,22,8.94,183.8
883,2026-08-31,7693,470,28,14,61,5.73,734.65
884,2026-08-31,2151,154,17,6,8,11.48,411.58
885,2026-08-31,1576,121,9,5,21,7.89,207.12
886,2026-08-31,1514,125,8,2,18,7.11,179.45
887,2026-08-31,780,33,3,1,5,8.6,111.82
888,2026-08-31,314,6,0,0,3,11.42,59.76
889,2026-08-31,4317,301,33,17,65,5.28,380.03
890,2026-08-31,788,43,3,3,21,11.86,155.76
891,2026-08-31,340,29,0,1,3,8.58,48.6
892,2026-08-31,870,107,6,3,12,11.29,163.71
893,2026-08-31,2217,118,11,2,8,6.04,223.1
894,2026-08-31,834,18,3,1,4,5.97,82.97
895,2026-08-31,754,36,3,0,18,3.97,49.95
896,2026-08-31,182,8,0,0,2,10.24,31.07
897,2026-08-31,221,24,0,0,4,9.94,36.62
898,2026-08-31,994,10,0,0,13,9.03,149.61
899,2026-08-31,4231,275,12,7,58,5.99,422.75
900,2026-08-31,452,39,4,0,8,14.13,106.43
901,2026-08-31,4278,356,22,16,31,9.78,697.62
902,2026-08-31,659,61,9,0,7,7.6,83.52
903,2026-08-31,1245,62,7,4,2,12.41,257.47
904,2026-08-31,2855,254,24,4,34,5.52,262.84
905,2026-08-31,703,28,1,3,6,6.01,70.47
906,2026-08-31,9785,809,73,16,143,4.3,701.99
907,2026-08-31,1678,156,9,5,22,5.32,148.67
908,2026-08-31,295,9,2,0,4,9.71,47.74
909,2026-08-31,1425,89,6,3,21,7.94,188.54
910,2026-08-31,1150,89,12,9,7,5.72,109.64
911,2026-08-31,1798,149,14,2,5,8.32,249.23
912,2026-08-31,79,7,2,1,0,9.83,12.94
913,2026-08-31,1533,141,18,6,30,6.23,159.08
914,2026-08-31,658,45,8,0,4,6.72,73.71
915,2026-08-31,2974,225,9,8,19,11.45,567.75
916,2026-08-31,383,30,2,0,2,10.56,67.43
917,2026-08-31,139,5,0,1,0,7.65,17.72
918,2026-08-31,637,45,3,3,12,6.45,68.52
919,2026-08-31,148,13,1,1,2,6.37,15.72
920,2026-08-31,6037,346,22,15,124,10.99,1106.2
921,2026-08-31,398,25,4,1,2,11.94,79.21
922,2026-08-31,2358,148,3,3,40,10.19,400.63
923,2026-08-31,1085,151,16,2,4,12.3,222.49
924,2026-08-31,497,40,6,1,6,11.53,95.48
925,2026-08-31,2412,144,23,4,45,15.44,620.54
926,2026-08-31,661,55,2,2,2,9.14,100.74
927,2026-08-31,16555,974,96,39,216,12.94,3569.06
928,2026-08-31,1135,54,10,1,5,1.5,28.38
929,2026-08-31,215,15,2,0,1,5.64,20.21
930,2026-08-31,999,39,0,2,6,7.23,120.4
931,2026-08-31,469,23,3,2,2,6.06,47.35
932,2026-08-31,587,45,4,3,15,12.91,126.35
933,2026-08-31,116,7,1,0,1,2.74,5.31
934,2026-08-31,165,17,1,1,4,6.53,17.95
935,2026-08-31,2898,202,19,3,50,8.22,397.09
936,2026-08-31,457,28,1,2,4,9.72,74.01
937,2026-08-31,1760,145,7,1,29,1.72,50.44
938,2026-08-31,1678,106,4,2,10,8.25,230.69
939,2026-08-31,2027,70,7,5,16,2.78,94.03
940,2026-08-31,1179,57,6,1,11,8.82,173.3
941,2026-08-31,8562,501,53,8,158,10.66,1521.76
942,2026-08-31,268,11,0,0,4,13.96,62.36
943,2026-08-31,141,9,0,0,7,6.03,14.17
944,2026-08-31,454,33,5,1,3,9.3,70.34
945,2026-08-31,1914,105,7,5,29,6.07,193.69
946,2026-08-31,1129,93,12,6,16,12.09,227.54
947,2026-08-31,265,23,1,1,3,13.13,58.0
948,2026-08-31,318,24,1,0,6,6.7,35.52
949,2026-08-31,418,36,1,2,5,9.93,69.15
950,2026-08-31,5845,252,21,22,88,5.85,570.25
951,2026-08-31,3208,148,9,3,4,5.65,302.17
952,2026-08-31,429,31,2,1,6,9.85,70.46
953,2026-08-31,1584,45,6,0,3,11.87,313.49
954,2026-08-31,3638,168,14,12,75,9.44,572.29
955,2026-08-31,2137,172,10,10,37,5.62,200.31
956,2026-08-31,13832,777,106,26,132,5.65,1302.88
957,2026-08-31,186,10,0,0,2,13.21,40.94
958,2026-08-31,34,0,0,0,0,13.14,7.45
959,2026-08-31,1114,66,4,2,26,12.19,226.37
960,2026-08-31,1360,82,10,5,20,15.18,344.02
961,2026-08-31,620,52,5,2,6,6.36,65.7
962,2026-08-31,416,21,1,1,6,11.94,82.81
963,2026-08-31,1959,59,7,3,19,5.72,186.6
964,2026-08-31,603,15,3,0,9,9.49,95.35
965,2026-08-31,542,32,3,3,9,7.73,69.83
966,2026-08-31,1157,92,6,3,14,13.15,253.58
967,2026-08-31,1900,155,9,2,33,1.54,48.77
968,2026-08-31,451,35,5,5,4,8.87,66.66
969,2026-08-31,2485,183,7,2,40,10.9,451.29
970,2026-08-31,4686,499,18,28,67,13.6,1061.88
971,2026-08-31,548,42,1,1,6,9.31,85.06
972,2026-08-31,37972,2839,191,120,721,6.53,4134.61
973,2026-08-31,4322,489,60,9,19,2.9,208.92
974,2026-08-31,529,38,6,1,6,11.01,97.03
975,2026-08-31,177,14,0,1,2,15.39,45.41
976,2026-08-31,227,9,0,0,1,10.07,38.12
977,2026-08-31,88,11,0,0,2,10.9,15.99
978,2026-08-31,265,16,0,1,3,13.38,59.07
979,2026-08-31,2297,99,2,3,36,12.65,484.45
980,2026-08-31,1411,120,10,7,16,7.19,169.05
981,2026-08-31,1340,87,5,8,15,13.76,307.24
982,2026-08-31,1722,86,8,1,12,8.62,247.49
983,2026-08-31,133,10,0,0,3,18.98,42.07
984,2026-08-31,331,29,3,0,9,13.47,74.29
985,2026-08-31,1679,92,13,7,31,9.93,277.77
986,2026-08-31,265,23,3,0,8,13.25,58.5
987,2026-08-31,1660,157,16,12,29,6.09,168.44
988,2026-08-31,686,70,2,4,13,4.45,50.9
989,2026-08-31,3035,282,24,2,51,8.18,413.89
990,2026-08-31,1398,130,15,7,32,6.78,157.91
991,2026-08-31,933,59,1,5,17,7.44,115.66
992,2026-08-31,304,18,1,1,5,14.06,71.22
993,2026-08-31,58,3,0,0,1,5.33,5.15
994,2026-08-31,119,7,0,0,0,8.0,15.86
995,2026-08-31,958,65,8,3,8,9.36,149.44
996,2026-08-31,173,5,0,1,3,4.09,11.8
997,2026-08-31,941,75,7,3,9,7.22,113.27
998,2026-08-31,374,9,1,0,4,8.25,51.46
999,2026-08-31,1078,93,13,4,6,8.87,159.41
1000,2026-08-31,399,39,2,0,0,8.52,56.66
1001,2026-08-31,1050,77,8,0,13,8.19,143.31
1002,2026-08-31,2812,212,12,13,46,7.91,370.59
1003,2026-08-31,677,18,0,0,9,9.66,108.94
1004,2026-08-31,1469,94,13,3,13,5.62,137.6
1005,2026-08-31,858,54,3,0,3,10.04,143.61
1006,2026-08-31,9617,683,73,46,31,3.2,512.14
1007,2026-08-31,1092,68,2,3,6,12.42,226.12
1008,2026-08-31,3300,195,12,7,21,8.3,456.59
1009,2026-08-31,2446,166,10,0,35,11.18,455.76
